instance_id,agent_count,interaction_level,ordering_index,ordering_seed,agent_order,base_seed,success,termination_reason,execution_time_ms,soc,makespan,conflict_count,pp_low_level_searches,pp_agents_planned
AR0204SR_n10_medium_002,10,medium,12,5719806140699145996,"[9, 7, 4, 1, 8, 5, 3, 6, 0, 2]",2026,True,success,6181.796799995936,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,13,4791153110412402241,"[7, 0, 2, 1, 3, 6, 4, 5, 8, 9]",2026,True,success,6076.301099965349,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,14,495708536762039234,"[1, 9, 4, 7, 5, 3, 8, 2, 6, 0]",2026,True,success,6156.703699962236,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,15,8863445426913044017,"[3, 7, 1, 0, 6, 5, 9, 4, 2, 8]",2026,True,success,6055.527699994855,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,16,349432018778886429,"[2, 6, 5, 0, 9, 4, 8, 1, 7, 3]",2026,True,success,6114.111299975775,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,17,4034408140831625533,"[4, 3, 2, 1, 6, 9, 7, 0, 5, 8]",2026,True,success,6295.13580002822,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,18,549099103980688849,"[5, 9, 6, 4, 8, 0, 7, 3, 1, 2]",2026,True,success,6062.866599997506,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,19,942582930180231139,"[8, 3, 5, 1, 2, 6, 0, 4, 7, 9]",2026,True,success,6256.572400103323,1960,441,0,10,10
AR0204SR_n20_high_000,20,high,10,1688139512332401947,"[7, 12, 16, 11, 18, 9, 2, 19, 17, 5, 14, 1, 6, 13, 0, 3, 10, 8, 4, 15]",2026,True,success,28267.403100035153,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,11,3226213276137290894,"[14, 15, 0, 16, 17, 7, 18, 13, 1, 9, 11, 12, 3, 5, 19, 10, 2, 4, 8, 6]",2026,True,success,28059.42989990581,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,12,9017254038340943946,"[2, 3, 19, 0, 8, 6, 7, 15, 9, 10, 11, 17, 5, 14, 1, 18, 13, 16, 4, 12]",2026,True,success,28185.42249989696,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,13,5690103188784233172,"[18, 14, 2, 6, 15, 8, 19, 1, 10, 5, 3, 4, 7, 13, 11, 9, 16, 17, 0, 12]",2026,True,success,28168.397899949923,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,14,450884375927128864,"[12, 8, 5, 3, 13, 10, 4, 1, 9, 6, 15, 14, 2, 16, 19, 17, 7, 11, 0, 18]",2026,True,success,28200.50470007118,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,15,7416998398166681989,"[13, 14, 1, 5, 2, 6, 3, 15, 9, 0, 8, 18, 16, 12, 7, 4, 11, 19, 17, 10]",2026,True,success,28164.954700041562,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,16,7594831521760307828,"[19, 11, 15, 4, 12, 7, 0, 5, 8, 14, 13, 3, 1, 17, 16, 10, 6, 2, 9, 18]",2026,True,success,28318.243599962443,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,17,7920211455060904924,"[3, 4, 18, 1, 8, 11, 19, 15, 9, 16, 6, 13, 14, 2, 10, 0, 7, 17, 12, 5]",2026,True,success,28277.970099938102,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,18,4389194946448479162,"[15, 12, 14, 2, 0, 16, 13, 3, 5, 17, 18, 8, 1, 6, 19, 10, 9, 4, 7, 11]",2026,True,success,27949.383099912666,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,19,151072676292216344,"[7, 1, 0, 13, 4, 6, 5, 8, 12, 16, 19, 10, 3, 2, 9, 17, 18, 11, 14, 15]",2026,True,success,28160.11250007432,4918,455,0,20,20
AR0204SR_n20_high_001,20,high,10,6381096341675121916,"[10, 12, 18, 5, 8, 3, 4, 15, 13, 16, 0, 11, 19, 7, 2, 17, 9, 6, 1, 14]",2026,True,success,105897.53910002764,5046,490,0,20,20
AR0204SR_n20_high_001,20,high,11,281476616224673532,"[4, 2, 19, 17, 9, 18, 10, 11, 7, 15, 3, 1, 16, 5, 12, 6, 8, 0, 13, 14]",2026,True,success,49331.5133000724,4803,490,0,20,20
AR0204SR_n20_high_001,20,high,12,578498459781012565,"[13, 2, 12, 5, 14, 1, 6, 4, 0, 16, 10, 18, 11, 8, 9, 3, 19, 15, 7, 17]",2026,True,success,132387.02130003367,5284,490,0,20,20
AR0204SR_n20_high_001,20,high,13,5034343314944491942,"[15, 0, 1, 2, 9, 11, 17, 8, 12, 14, 6, 19, 7, 13, 10, 5, 3, 16, 18, 4]",2026,True,success,181401.08990005683,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,14,1336260373615658716,"[3, 14, 4, 1, 19, 11, 9, 0, 13, 6, 16, 12, 15, 8, 2, 17, 5, 18, 7, 10]",2026,True,success,120717.25460002199,5157,490,0,20,20
AR0204SR_n20_high_001,20,high,15,8589127744512630139,"[19, 17, 8, 12, 2, 5, 13, 18, 4, 9, 6, 3, 11, 16, 0, 15, 7, 10, 14, 1]",2026,True,success,105802.09760006983,5046,490,0,20,20
AR0204SR_n20_high_001,20,high,16,4532010080133354471,"[17, 16, 9, 0, 4, 8, 15, 3, 18, 19, 5, 2, 1, 11, 14, 12, 10, 6, 7, 13]",2026,True,success,182002.48100003228,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,17,5739724463340156111,"[13, 10, 0, 8, 12, 5, 15, 18, 14, 2, 6, 3, 1, 16, 9, 17, 19, 7, 4, 11]",2026,True,success,182333.78609991632,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,18,2094821717807547030,"[18, 5, 2, 16, 11, 0, 7, 9, 6, 12, 10, 13, 19, 4, 8, 15, 14, 17, 1, 3]",2026,True,success,105599.61480007041,5046,490,0,20,20
AR0204SR_n20_high_001,20,high,19,7482601175165276339,"[11, 10, 17, 12, 16, 0, 6, 5, 14, 18, 19, 15, 3, 9, 2, 8, 7, 1, 13, 4]",2026,True,success,182780.76780005358,5461,490,0,20,20
AR0204SR_n20_high_002,20,high,10,6648749059329658891,"[4, 10, 1, 5, 2, 18, 9, 6, 12, 13, 19, 8, 15, 11, 17, 3, 16, 0, 14, 7]",2026,True,success,62243.577099987306,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,11,5411728479361518913,"[12, 15, 18, 3, 10, 13, 8, 2, 7, 6, 11, 16, 9, 0, 4, 5, 19, 1, 17, 14]",2026,True,success,62527.75790006854,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,12,5438164187499327031,"[18, 5, 7, 4, 3, 19, 9, 10, 2, 12, 13, 1, 8, 16, 0, 11, 6, 14, 17, 15]",2026,True,success,62751.15689996164,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,13,1274527165601354030,"[18, 1, 3, 9, 7, 13, 0, 16, 19, 2, 4, 15, 5, 14, 12, 8, 10, 6, 11, 17]",2026,True,success,62386.47130003665,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,14,2185695529602001067,"[2, 14, 8, 0, 18, 12, 6, 3, 9, 13, 19, 10, 5, 1, 17, 16, 15, 11, 7, 4]",2026,True,success,62459.96590005234,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,15,96601477564933617,"[10, 17, 1, 16, 15, 5, 12, 9, 11, 7, 3, 2, 0, 8, 19, 14, 4, 13, 6, 18]",2026,True,success,62590.62530007213,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,16,4166843508151560806,"[17, 6, 0, 10, 4, 3, 11, 2, 1, 13, 9, 19, 8, 15, 18, 12, 5, 7, 16, 14]",2026,True,success,62535.788299981505,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,17,3165742297177815968,"[17, 3, 14, 5, 15, 12, 18, 16, 4, 6, 7, 19, 11, 10, 2, 1, 8, 9, 0, 13]",2026,True,success,62556.23920005746,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,18,8286336502518012720,"[16, 4, 17, 8, 2, 10, 14, 6, 11, 1, 15, 5, 7, 13, 12, 3, 0, 9, 18, 19]",2026,True,success,62444.407399976626,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,19,6780518492245868594,"[3, 1, 4, 19, 18, 7, 15, 2, 10, 5, 16, 6, 17, 9, 12, 11, 0, 8, 14, 13]",2026,True,success,63110.29630003031,4829,512,0,20,20
AR0204SR_n20_low_000,20,low,10,7294702702152245998,"[14, 8, 2, 12, 4, 6, 13, 1, 17, 9, 18, 11, 5, 0, 3, 15, 7, 16, 10, 19]",2026,True,success,72462.3283999972,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,11,5711355770660077952,"[17, 9, 0, 7, 10, 6, 4, 1, 13, 8, 11, 5, 3, 19, 2, 12, 16, 15, 18, 14]",2026,True,success,71616.21849995572,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,12,3717396252354642720,"[11, 9, 1, 14, 19, 15, 6, 16, 17, 5, 8, 2, 4, 0, 3, 13, 18, 12, 7, 10]",2026,True,success,71317.27339990903,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,13,6938776883798417717,"[13, 19, 1, 5, 18, 16, 4, 6, 8, 9, 3, 10, 15, 14, 2, 11, 12, 0, 17, 7]",2026,True,success,73226.52160003781,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,14,2675356342311818316,"[8, 6, 15, 5, 1, 19, 17, 18, 3, 13, 4, 14, 9, 16, 11, 12, 0, 10, 2, 7]",2026,True,success,73207.91240001563,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,15,5573948589429916716,"[8, 13, 12, 11, 2, 15, 0, 18, 14, 6, 10, 4, 3, 19, 9, 1, 5, 17, 7, 16]",2026,True,success,72765.48780000303,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,16,302072322571603283,"[11, 17, 4, 14, 15, 10, 13, 16, 6, 19, 18, 7, 9, 0, 3, 12, 5, 2, 1, 8]",2026,True,success,73181.37200002093,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,17,87294941621836337,"[12, 18, 3, 4, 15, 1, 17, 8, 7, 14, 6, 10, 11, 0, 13, 2, 5, 19, 16, 9]",2026,True,success,73116.73720006365,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,18,3117774959289946347,"[11, 15, 13, 1, 0, 12, 3, 2, 6, 14, 10, 7, 19, 9, 4, 18, 17, 8, 5, 16]",2026,True,success,73645.83640010096,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,19,1584255432820031026,"[14, 9, 15, 17, 8, 3, 12, 7, 13, 4, 5, 0, 1, 2, 16, 6, 11, 19, 10, 18]",2026,True,success,73300.14730000403,5607,511,0,20,20
AR0204SR_n20_low_001,20,low,10,1767008177180240514,"[9, 12, 11, 13, 4, 2, 18, 1, 15, 3, 0, 6, 17, 5, 10, 8, 7, 16, 19, 14]",2026,True,success,59340.372500009835,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,11,1157186734091738974,"[12, 4, 14, 7, 19, 13, 5, 8, 6, 16, 18, 15, 0, 10, 11, 9, 3, 17, 2, 1]",2026,True,success,60346.6810999671,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,12,4210451799938656645,"[11, 3, 17, 15, 7, 19, 12, 4, 0, 16, 5, 10, 1, 13, 14, 8, 9, 18, 2, 6]",2026,True,success,59324.306400027126,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,13,7607264207578371334,"[7, 1, 13, 16, 3, 0, 4, 17, 6, 19, 10, 11, 8, 15, 9, 5, 12, 14, 2, 18]",2026,True,success,58306.16539996117,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,14,596135171074051527,"[9, 18, 0, 15, 11, 10, 8, 5, 16, 19, 4, 2, 3, 13, 14, 12, 7, 6, 1, 17]",2026,True,success,57242.55159997847,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,15,7341905333572298833,"[13, 18, 2, 15, 3, 10, 14, 0, 16, 12, 6, 19, 11, 7, 9, 5, 17, 8, 4, 1]",2026,True,success,57147.00240001548,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,16,7682923248955199095,"[16, 7, 2, 5, 18, 14, 11, 12, 9, 10, 6, 8, 13, 17, 0, 4, 15, 1, 19, 3]",2026,True,success,56985.28610006906,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,17,5077999982281089123,"[5, 15, 13, 3, 1, 11, 10, 2, 18, 14, 9, 4, 0, 12, 17, 19, 7, 6, 16, 8]",2026,True,success,57415.71600001771,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,18,1607563617582149168,"[11, 8, 6, 7, 0, 13, 18, 12, 16, 9, 5, 19, 3, 17, 10, 14, 1, 2, 4, 15]",2026,True,success,59046.365699963644,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,19,4218483057793738641,"[17, 13, 8, 6, 5, 12, 15, 14, 7, 16, 18, 1, 9, 3, 0, 2, 11, 4, 19, 10]",2026,True,success,59024.43140000105,5969,511,0,20,20
AR0204SR_n20_low_002,20,low,10,8075563483680709965,"[13, 16, 18, 8, 7, 10, 15, 3, 19, 0, 1, 17, 4, 14, 11, 12, 5, 9, 6, 2]",2026,True,success,37012.733199982904,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,11,8516560092174439127,"[9, 18, 8, 10, 17, 12, 7, 14, 19, 13, 1, 5, 4, 16, 2, 3, 0, 11, 6, 15]",2026,True,success,36228.17740007304,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,12,5016662982643611611,"[12, 2, 6, 0, 19, 8, 15, 10, 18, 17, 3, 16, 1, 14, 7, 13, 5, 4, 9, 11]",2026,True,success,35776.727900025435,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,13,3518871022149670406,"[2, 3, 5, 8, 7, 10, 11, 15, 14, 1, 6, 18, 16, 19, 0, 12, 17, 9, 13, 4]",2026,True,success,35847.89129998535,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,14,3236979255808053158,"[2, 9, 15, 13, 18, 12, 17, 10, 1, 6, 8, 4, 16, 11, 5, 14, 3, 19, 7, 0]",2026,True,success,35878.95089993253,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,15,894491095748707507,"[0, 13, 1, 4, 2, 10, 3, 18, 7, 9, 17, 19, 8, 5, 11, 6, 14, 15, 16, 12]",2026,True,success,35844.80389999226,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,16,3630410926555032383,"[19, 3, 12, 18, 15, 2, 17, 5, 14, 0, 8, 9, 6, 13, 1, 16, 10, 7, 4, 11]",2026,True,success,35973.677399917506,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,17,111976389905856052,"[8, 5, 10, 14, 1, 4, 11, 15, 0, 17, 18, 6, 7, 9, 2, 19, 3, 12, 13, 16]",2026,True,success,35912.01930004172,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,18,7372638683706355342,"[7, 17, 5, 8, 13, 6, 1, 11, 15, 12, 0, 14, 2, 3, 18, 4, 16, 19, 9, 10]",2026,True,success,35936.12969992682,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,19,8613525026785212777,"[12, 11, 0, 19, 9, 16, 15, 1, 2, 14, 17, 10, 18, 3, 7, 13, 4, 5, 8, 6]",2026,True,success,35614.795099943876,4726,489,0,20,20
AR0204SR_n20_medium_000,20,medium,10,3118935557729348743,"[18, 6, 15, 3, 14, 0, 5, 8, 11, 2, 13, 1, 10, 4, 9, 16, 7, 17, 12, 19]",2026,True,success,60798.43740002252,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,11,2766771985501400190,"[6, 12, 2, 13, 17, 3, 4, 0, 7, 10, 5, 19, 14, 9, 16, 8, 11, 15, 18, 1]",2026,True,success,60529.56430008635,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,12,2978581510167361173,"[8, 6, 10, 0, 15, 19, 14, 13, 16, 9, 2, 4, 17, 7, 11, 18, 12, 5, 1, 3]",2026,True,success,60159.41120008938,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,13,4465658428003204124,"[14, 1, 10, 5, 16, 8, 6, 3, 12, 4, 9, 18, 7, 2, 15, 11, 17, 0, 19, 13]",2026,True,success,61056.921100011095,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,14,1457274338897007785,"[9, 18, 13, 4, 15, 0, 5, 3, 6, 10, 19, 16, 8, 14, 2, 12, 7, 1, 11, 17]",2026,True,success,60131.12509995699,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,15,9066658960899717333,"[8, 3, 1, 15, 7, 6, 17, 9, 4, 5, 12, 10, 13, 2, 18, 0, 19, 11, 14, 16]",2026,True,success,60303.07480006013,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,16,890224552490873102,"[11, 1, 13, 17, 9, 3, 5, 16, 7, 12, 2, 15, 18, 14, 10, 0, 19, 6, 4, 8]",2026,True,success,60027.84679993056,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,17,7186258969246199181,"[5, 12, 15, 10, 14, 7, 11, 0, 4, 2, 18, 3, 8, 19, 13, 9, 6, 16, 17, 1]",2026,True,success,60807.19500000123,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,18,3080004553034936764,"[11, 6, 3, 0, 2, 13, 18, 16, 4, 5, 8, 19, 10, 14, 7, 15, 1, 9, 17, 12]",2026,True,success,60269.31640005205,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,19,381526465659850858,"[2, 8, 3, 18, 19, 7, 15, 17, 16, 1, 5, 6, 14, 10, 11, 12, 9, 4, 0, 13]",2026,True,success,60699.25249996595,5192,498,0,20,20
AR0204SR_n20_medium_001,20,medium,10,425113577372357373,"[5, 6, 2, 10, 11, 1, 18, 19, 7, 15, 14, 3, 13, 17, 16, 4, 12, 9, 8, 0]",2026,True,success,43113.50570002105,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,11,7626470067585414753,"[3, 17, 9, 14, 8, 11, 4, 15, 10, 5, 12, 6, 1, 18, 7, 0, 19, 13, 16, 2]",2026,True,success,43339.75909999572,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,12,2877239919567639286,"[3, 15, 17, 10, 2, 4, 5, 6, 18, 19, 11, 12, 0, 16, 8, 7, 13, 9, 14, 1]",2026,True,success,43267.92779995594,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,13,3823663668578764853,"[1, 4, 6, 10, 18, 12, 7, 16, 5, 15, 8, 11, 17, 2, 13, 3, 19, 14, 9, 0]",2026,True,success,43015.88169997558,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,14,582876857294202677,"[14, 17, 16, 19, 6, 0, 5, 18, 11, 2, 13, 7, 9, 3, 4, 10, 12, 1, 8, 15]",2026,True,success,43362.72910004482,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,15,3680452631082213724,"[4, 18, 16, 2, 6, 10, 7, 17, 9, 13, 5, 1, 3, 8, 0, 19, 14, 11, 12, 15]",2026,True,success,43046.51799995918,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,16,5642331906209783046,"[2, 17, 8, 5, 13, 12, 9, 15, 3, 14, 4, 1, 10, 0, 7, 19, 18, 16, 6, 11]",2026,True,success,43183.782099979,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,17,217140744246241490,"[19, 12, 3, 7, 13, 11, 6, 17, 18, 14, 4, 15, 10, 1, 2, 9, 0, 16, 5, 8]",2026,True,success,43128.50369990338,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,18,6304237225101275868,"[9, 5, 1, 3, 0, 16, 10, 13, 6, 12, 2, 18, 11, 4, 17, 19, 7, 15, 8, 14]",2026,True,success,43298.501200042665,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,19,8199541952533549695,"[1, 14, 10, 16, 15, 19, 7, 2, 17, 0, 6, 12, 4, 8, 3, 5, 9, 13, 18, 11]",2026,True,success,42966.14249993581,5428,509,0,20,20
AR0204SR_n20_medium_002,20,medium,10,1135021521703126032,"[6, 14, 10, 3, 8, 2, 17, 4, 0, 16, 5, 18, 7, 13, 19, 9, 11, 12, 15, 1]",2026,True,success,84580.66410000902,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,11,5071016890117830884,"[9, 0, 19, 8, 10, 17, 3, 15, 2, 7, 14, 6, 5, 18, 11, 16, 4, 13, 12, 1]",2026,True,success,84764.0160000883,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,12,2367577802498176380,"[2, 9, 7, 11, 15, 17, 6, 19, 14, 5, 0, 16, 1, 13, 18, 10, 12, 4, 3, 8]",2026,True,success,84809.155200026,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,13,653333833914013729,"[1, 15, 8, 2, 17, 14, 11, 6, 16, 12, 0, 4, 3, 13, 9, 19, 7, 5, 18, 10]",2026,True,success,84635.18250000197,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,14,7620243706161169107,"[16, 10, 8, 15, 5, 11, 4, 17, 0, 2, 3, 14, 1, 7, 6, 19, 18, 12, 9, 13]",2026,True,success,84257.15030007996,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,15,5466324550434581367,"[8, 6, 15, 0, 13, 17, 2, 18, 3, 10, 12, 14, 16, 4, 9, 19, 11, 7, 5, 1]",2026,True,success,84473.33299997263,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,16,8988538371895461866,"[1, 4, 3, 9, 6, 16, 12, 17, 0, 7, 5, 11, 18, 15, 14, 8, 19, 2, 13, 10]",2026,True,success,84564.21209999826,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,17,4119691757942198303,"[14, 12, 9, 2, 3, 19, 0, 5, 6, 8, 13, 16, 7, 11, 18, 4, 1, 10, 17, 15]",2026,True,success,84438.13190003857,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,18,6623366945196246313,"[2, 3, 14, 9, 0, 6, 12, 19, 7, 15, 10, 13, 5, 16, 11, 17, 18, 8, 4, 1]",2026,True,success,83422.73720004596,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,19,7856586199329911348,"[19, 15, 2, 4, 7, 11, 13, 12, 18, 1, 9, 3, 0, 17, 5, 8, 14, 10, 6, 16]",2026,True,success,83244.73599996418,5565,471,0,20,20
