algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,0,100.14213562,True,96,100.14213562373094,0,4.012599994894117,1131.7156000295654,0,0,96,100.14213562373094,,0,1,0.0,0.0,0.0,4.0080000180751085
HPA*,1,100.08326111,True,87,100.66904755831206,6,192.02279997989535,1131.7156000295654,6,5,87,100.66904755831206,,0,10,0.0,0.05879998207092285,0.00589998671784997,192.00089998776093
HPA*,2,100.3969696,True,82,99.811183182043,0,12.223400000948459,1131.7156000295654,0,0,82,99.811183182043,,0,1,0.0,0.0,0.0,12.216800008900464
HPA*,3,103.91168823,True,89,103.91168824543132,0,2.724300022237003,1131.7156000295654,0,0,89,103.91168824543132,,0,1,0.0,0.0,0.0,2.7205999940633774
HPA*,4,102.61017303,True,78,102.02438661763942,4,40.25199997704476,1131.7156000295654,4,3,78,102.02438661763942,,1,9,0.1,0.04800001624971628,0.003700028173625469,40.2341999579221
HPA*,5,102.94112549,True,93,107.08326112068517,4,15.683699981309474,1131.7156000295654,4,3,93,107.08326112068517,,0,6,0.0,0.044599990360438824,0.006699992809444666,15.66340000135824
HPA*,6,102.76955261,True,92,102.76955262170041,4,13.349800021387637,1131.7156000295654,4,3,92,102.76955262170041,,0,5,0.0,0.043599982745945454,0.003700028173625469,13.3361000334844
HPA*,7,102.52691193,True,93,105.0121933088197,4,7.833599986042827,1131.7156000295654,4,3,93,105.0121933088197,,0,4,0.0,0.04020001506432891,0.0033999676816165447,7.817999983672053
HPA*,8,103.49747467,True,90,108.22539674441609,4,24.599399999715388,1131.7156000295654,4,3,90,108.22539674441609,,0,5,0.0,0.04069996066391468,0.00300002284348011,24.581899982877076
HPA*,9,101.14213562,True,97,101.14213562373092,4,15.82650002092123,1131.7156000295654,4,3,97,101.14213562373092,,0,5,0.0,0.03219995414838195,0.003400025889277458,15.808900003321469
HPA*,10,107.46803741,True,88,113.26702730475866,4,251.71500002034009,1131.7156000295654,4,3,88,113.26702730475866,,0,12,0.0,0.07830001413822174,0.004400033503770828,251.69270002515987
HPA*,11,105.56854248,True,99,111.42640687119277,4,12.253599998075515,1131.7156000295654,4,3,99,111.42640687119277,,0,5,0.0,0.03559998003765941,0.002900022082030773,12.237799994181842
HPA*,12,105.85281372,True,81,105.85281374238558,6,208.51530000800267,1131.7156000295654,6,5,81,105.85281374238558,,0,11,0.0,0.057399971410632133,0.00500003807246685,208.49630003795028
HPA*,13,106.25483398,True,94,106.84062043356587,4,8.632500015664846,1131.7156000295654,4,3,94,106.84062043356587,,0,4,0.0,0.0323000131174922,0.006999995093792677,8.617500017862767
HPA*,14,107.68124084,True,82,107.68124086713176,0,4.600699990987778,1131.7156000295654,0,0,82,107.68124086713176,,0,1,0.0,0.0,0.0,4.5971000217832625
HPA*,15,106.53910522,True,84,105.95331880577393,4,211.85479999985546,1131.7156000295654,4,3,84,105.95331880577393,,0,10,0.0,0.06579997716471553,0.004600035026669502,211.82710002176464
HPA*,16,106.19595947,True,87,108.53910524340083,8,181.35690002236515,1131.7156000295654,8,5,87,108.53910524340083,,0,11,0.0,0.07059995550662279,0.004700035788118839,181.33470002794638
HPA*,17,107.41421356,True,107,121.49747468305826,4,14.070700039155781,1131.7156000295654,4,3,107,121.49747468305826,,0,4,0.0,0.0515999854542315,0.004399975296109915,14.048799988813698
HPA*,18,104.07106781,True,102,114.01219330881969,4,12.437099998351187,1131.7156000295654,4,3,102,114.01219330881969,,0,5,0.0,0.04529999569058418,0.003700028173625469,12.420899991411716
HPA*,19,104.29646454,True,84,108.43860018001251,4,246.69250001898035,1131.7156000295654,4,3,84,108.43860018001251,,0,14,0.0,0.06729998858645558,0.005500041879713535,246.6689000139013
HPA*,20,108.43860016,True,88,110.78174593052013,8,187.37409997265786,1131.7156000295654,8,5,88,110.78174593052013,,0,11,0.0,0.07300003198906779,0.004400033503770828,187.34810000751168
HPA*,21,108.24264069,True,107,108.24264068711928,0,2.1949000074528158,1131.7156000295654,0,0,107,108.24264068711928,,0,1,0.0,0.0,0.0,2.191399980802089
HPA*,22,111.91168823,True,108,120.84062043356586,4,205.74210002087057,1131.7156000295654,4,3,108,120.84062043356586,,0,10,0.0,0.059699988923966885,0.004099973011761904,205.72069997433573
HPA*,23,108.09545441,True,84,109.26702730475868,6,178.8195999688469,1131.7156000295654,6,5,84,109.26702730475868,,0,11,0.0,0.06799999391660094,0.005099980626255274,178.79909998737276
HPA*,24,109.12489166,True,88,114.92388155425104,4,241.1712000030093,1131.7156000295654,4,3,88,114.92388155425104,,0,12,0.0,0.06930000381544232,0.00400003045797348,241.15170002914965
HPA*,25,108.46803741,True,88,112.0243866176394,6,249.3178000440821,1131.7156000295654,6,3,88,112.0243866176394,,0,14,0.0,0.07639999967068434,0.006199989002197981,249.28420002106577
HPA*,26,109.55634918,True,105,117.01219330881969,4,37.78369998326525,1131.7156000295654,4,3,105,117.01219330881969,,0,8,0.0,0.06400002166628838,0.004299974534660578,37.760999985039234
HPA*,27,108.08326111,True,98,116.22539674441612,8,228.51340001216158,1131.7156000295654,8,5,98,116.22539674441612,,0,10,0.0,0.053099996875971556,0.006599992047995329,228.48490002797917
HPA*,28,110.81118317,True,93,115.78174593052012,6,239.16410002857447,1131.7156000295654,6,3,93,115.78174593052012,,0,14,0.0,0.06619998021051288,0.004300032742321491,239.14140003034845
HPA*,29,109.04163055,True,102,109.04163056034257,4,207.92450004955754,1131.7156000295654,4,3,102,109.04163056034257,,0,10,0.0,0.05929998587816954,0.004400033503770828,207.90280000073835
HPA*,30,112.4091629,True,92,117.68124086713178,6,416.69799998635426,1131.7156000295654,6,5,92,117.68124086713178,,0,14,0.0,0.1756999990902841,0.012399978004395962,416.62629996426404
HPA*,31,115.74011536,True,100,115.74011537017753,4,24.15910002309829,1131.7156000295654,4,3,100,115.74011537017753,,0,5,0.0,0.05400000372901559,0.005099980626255274,24.14150000549853
HPA*,32,112.05382385,True,113,131.22539674441612,6,11.584500025492162,1131.7156000295654,6,5,113,131.22539674441612,,0,5,0.0,0.04880002234131098,0.004199973773211241,11.561100021936
HPA*,33,112.43860016,True,89,113.02438661763938,8,180.43179996311665,1131.7156000295654,8,5,89,113.02438661763938,,0,11,0.0,0.12769998284056783,0.00990001717582345,180.3844000096433
