algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,0,100.14213562,True,96,100.14213562373094,0,3.9198999875225127,831.3980999519117,0,0,96,100.14213562373094,,0,1,0.0,0.0,0.0,3.9152000099420547
HPA*,1,100.08326111,True,87,100.66904755831206,6,138.34280002629384,831.3980999519117,6,5,87,100.66904755831206,,0,8,0.0,0.04279997665435076,0.005200039595365524,138.32140003796667
HPA*,2,100.3969696,True,82,99.811183182043,0,12.478899967391044,831.3980999519117,0,0,82,99.811183182043,,0,1,0.0,0.0,0.0,12.472599977627397
HPA*,3,103.91168823,True,89,103.91168824543132,0,2.6413999730721116,831.3980999519117,0,0,89,103.91168824543132,,0,1,0.0,0.0,0.0,2.638199948705733
HPA*,4,102.61017303,True,78,102.02438661763942,4,41.73090000404045,831.3980999519117,4,3,78,102.02438661763942,,0,9,0.0,0.047600013203918934,0.004299974534660578,41.71309998491779
HPA*,5,102.94112549,True,93,107.08326112068517,4,16.46080001955852,831.3980999519117,4,3,93,107.08326112068517,,0,6,0.0,0.03709999145939946,0.003600027412176132,16.445400018710643
HPA*,6,102.76955261,True,92,102.76955262170041,4,13.18770000943914,831.3980999519117,4,3,92,102.76955262170041,,0,5,0.0,0.030700000934302807,0.00300002284348011,13.174000021535903
HPA*,7,102.52691193,True,93,105.0121933088197,4,7.612899993546307,831.3980999519117,4,3,93,105.0121933088197,,0,4,0.0,0.02600002335384488,0.0023999600671231747,7.599000004120171
HPA*,8,103.49747467,True,90,108.22539674441609,4,23.063200002070516,831.3980999519117,4,3,90,108.22539674441609,,0,5,0.0,0.03689998993650079,0.0032999669201672077,23.045099980663508
HPA*,9,101.14213562,True,97,101.14213562373092,4,16.28579996759072,831.3980999519117,4,3,97,101.14213562373092,,0,5,0.0,0.03689998993650079,0.0033999676816165447,16.270399966742843
HPA*,10,107.46803741,True,88,113.26702730475866,4,159.77319999365136,831.3980999519117,4,3,88,113.26702730475866,,0,10,0.0,0.049399968702346087,0.003800028935074806,159.75290001370013
HPA*,11,105.56854248,True,99,111.42640687119277,4,37.234799994621426,831.3980999519117,4,3,99,111.42640687119277,,0,5,0.0,0.027800037059932947,0.00589998671784997,37.20870002871379
HPA*,12,105.85281372,True,83,107.0243866176394,6,201.58779999474064,831.3980999519117,6,5,83,107.0243866176394,,0,10,0.0,0.05269999383017421,0.008200004231184721,201.56449999194592
HPA*,13,106.25483398,True,94,106.84062043356587,4,8.762599958572537,831.3980999519117,4,3,94,106.84062043356587,,0,4,0.0,0.034999975468963385,0.003400025889277458,8.74429999385029
HPA*,14,107.68124084,True,82,107.68124086713176,0,4.6033000107854605,831.3980999519117,0,0,82,107.68124086713176,,0,1,0.0,0.0,0.0,4.599100037012249
HPA*,15,106.53910522,True,84,105.95331880577393,4,196.90410001203418,831.3980999519117,4,3,84,105.95331880577393,,0,9,0.0,0.062400009483098984,0.005399982910603285,196.8751999665983
HPA*,16,106.19595947,True,87,108.53910524340083,8,180.21479999879375,831.3980999519117,8,5,87,108.53910524340083,,0,10,0.0,0.059999991208314896,0.005099980626255274,180.19300000742078
HPA*,17,107.41421356,True,107,121.49747468305826,4,13.814099947921932,831.3980999519117,4,3,107,121.49747468305826,,0,4,0.0,0.07539999205619097,0.007800001185387373,13.770199962891638
HPA*,18,104.07106781,True,102,114.01219330881969,4,12.357799976598471,831.3980999519117,4,3,102,114.01219330881969,,0,5,0.0,0.027399975806474686,0.00300002284348011,12.343999987933785
HPA*,19,104.29646454,False,0,0.0,0,182.53330001607537,831.3980999519117,5,0,0,0.0,,0,10,0.0,0.050900038331747055,0.0,182.52659996505827
HPA*,20,108.43860016,True,88,110.78174593052013,8,182.3621999938041,831.3980999519117,8,5,88,110.78174593052013,,0,10,0.0,0.06230000872164965,0.004800036549568176,182.3366000317037
HPA*,21,108.24264069,True,107,108.24264068711928,0,2.146499988157302,831.3980999519117,0,0,107,108.24264068711928,,0,1,0.0,0.0,0.0,2.14379996759817
HPA*,22,111.91168823,True,108,120.84062043356586,4,186.7420999915339,831.3980999519117,4,3,108,120.84062043356586,,0,9,0.0,0.05259999306872487,0.004299974534660578,186.7195999948308
HPA*,23,108.09545441,True,82,108.09545442950487,8,174.4322000304237,831.3980999519117,8,5,82,108.09545442950487,,0,10,0.0,0.061400001868605614,0.005599984433501959,174.41259999759495
HPA*,24,109.12489166,True,88,114.92388155425104,4,164.36270001577213,831.3980999519117,4,3,88,114.92388155425104,,0,10,0.0,0.05000003147870302,0.0038999714888632298,164.34319998370484
HPA*,25,108.46803741,False,0,0.0,0,189.8197999689728,831.3980999519117,5,0,0,0.0,,0,10,0.0,0.05570001667365432,0.0,189.81060001533478
HPA*,26,109.55634918,True,105,117.01219330881969,4,37.24929998861626,831.3980999519117,4,3,105,117.01219330881969,,0,8,0.0,0.04449998959898949,0.003200024366378784,37.23090002313256
HPA*,27,108.08326111,True,98,116.22539674441612,8,140.75590000720695,831.3980999519117,8,5,98,116.22539674441612,,0,8,0.0,0.05679996684193611,0.005599984433501959,140.7286999747157
HPA*,28,110.81118317,False,0,0.0,0,173.53869997896254,831.3980999519117,45,0,0,0.0,,0,10,0.0,0.09460002183914185,0.0,173.53149998234585
HPA*,29,109.04163055,True,102,109.04163056034257,4,185.51270000170916,831.3980999519117,4,3,102,109.04163056034257,,0,9,0.0,0.042599975131452084,0.004600035026669502,185.4907000088133
HPA*,30,112.4091629,True,92,117.68124086713178,6,353.37980004260316,831.3980999519117,6,5,92,117.68124086713178,,0,11,0.0,0.06390002090483904,0.006199989002197981,353.3418000442907
HPA*,31,115.74011536,True,100,115.74011537017753,4,22.372700041159987,831.3980999519117,4,3,100,115.74011537017753,,0,5,0.0,0.03609998384490609,0.003800028935074806,22.356900037266314
HPA*,32,112.05382385,True,113,131.22539674441612,6,11.437100009061396,831.3980999519117,6,5,113,131.22539674441612,,0,5,0.0,0.03319996176287532,0.004400033503770828,11.414700013119727
HPA*,33,112.43860016,True,89,113.02438661763938,8,179.1152000078,831.3980999519117,8,5,89,113.02438661763938,,0,10,0.0,0.06019999273121357,0.005300040356814861,179.0937000187114
HPA*,34,115.25483398,True,101,114.66904755831206,0,18.941500049550086,831.3980999519117,0,0,101,114.66904755831206,,0,1,0.0,0.0,0.0,18.935300002340227
HPA*,35,115.32590179,True,103,117.0832611206852,4,129.26539999898523,831.3980999519117,4,3,103,117.0832611206852,,0,9,0.0,0.04859996261075139,0.0039000296965241432,129.2459000251256
