map_name,manifest_sha256,instance_id,agent_count,interaction_level,strategy,agent_order,original_index_order,agent_degrees,independent_conflict_count,independent_conflict_pair_count,ordering_low_level_searches,incident_conflict_counts,success,termination_reason,ordering_time_ms,pp_time_ms,total_time_ms,soc,makespan,conflict_count,pp_low_level_searches,pp_agents_planned,error_message,catalogue_seed
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n10_medium_001,10,medium,spf_cd,"[0, 9, 7, 5, 6, 1, 8, 3, 4, 2]","[0, 9, 7, 5, 6, 1, 8, 3, 4, 2]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,1,10,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",True,success,40760.20050002262,40977.38830000162,81737.58880002424,2470,510,0,10,10,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n10_medium_002,10,medium,spf,"[0, 5, 7, 4, 1, 9, 8, 6, 3, 2]","[0, 5, 7, 4, 1, 9, 8, 6, 3, 2]",,,,,,True,success,67464.99480004422,67816.17550016381,135281.17030020803,2942,489,0,10,10,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n10_medium_002,10,medium,cdf_h,"[5, 1, 6, 3, 0, 7, 4, 9, 8, 2]","[5, 1, 6, 3, 0, 7, 4, 9, 8, 2]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",2,2,10,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",True,success,67495.64730003476,68501.73860020004,135997.3859002348,2942,489,0,10,10,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n10_medium_002,10,medium,cdf_l,"[0, 7, 4, 9, 8, 2, 5, 1, 6, 3]","[0, 7, 4, 9, 8, 2, 5, 1, 6, 3]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",2,2,10,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",True,success,67194.84580005519,68408.78299996257,135603.62880001776,2942,489,0,10,10,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n10_medium_002,10,medium,spf_cd,"[0, 5, 7, 4, 1, 9, 8, 6, 3, 2]","[0, 5, 7, 4, 1, 9, 8, 6, 3, 2]","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",2,2,10,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",True,success,67129.85959998332,68132.82729987986,135262.68689986318,2942,489,0,10,10,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_000,20,high,spf,"[10, 2, 11, 1, 13, 12, 7, 5, 0, 6, 15, 14, 4, 9, 17, 3, 19, 16, 18, 8]","[10, 2, 11, 1, 13, 12, 7, 5, 0, 6, 15, 14, 4, 9, 17, 3, 19, 16, 18, 8]",,,,,,True,success,80606.09570005909,81728.39860012755,162334.49430018663,5565,502,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_000,20,high,cdf_h,"[3, 15, 16, 18, 8, 1, 5, 14, 9, 17, 10, 2, 11, 13, 12, 7, 0, 6, 4, 19]","[3, 15, 16, 18, 8, 1, 5, 14, 9, 17, 10, 2, 11, 13, 12, 7, 0, 6, 4, 19]","[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",8,8,20,"[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",True,success,80699.3017999921,81967.92069985531,162667.2224998474,5566,501,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_000,20,high,cdf_l,"[10, 2, 11, 13, 12, 7, 0, 6, 4, 19, 1, 5, 14, 9, 17, 15, 16, 18, 8, 3]","[10, 2, 11, 13, 12, 7, 0, 6, 4, 19, 1, 5, 14, 9, 17, 15, 16, 18, 8, 3]","[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",8,8,20,"[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",True,success,80787.27560001425,81713.35590002127,162500.63150003552,5565,502,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_000,20,high,spf_cd,"[10, 2, 11, 1, 13, 12, 7, 5, 0, 6, 15, 14, 4, 9, 17, 3, 19, 16, 18, 8]","[10, 2, 11, 1, 13, 12, 7, 5, 0, 6, 15, 14, 4, 9, 17, 3, 19, 16, 18, 8]","[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",8,8,20,"[0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0]",True,success,81028.64550007507,82238.18830004893,163266.833800124,5565,502,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_001,20,high,spf,"[17, 3, 16, 5, 19, 11, 12, 2, 0, 13, 6, 10, 1, 4, 14, 8, 9, 7, 15, 18]","[17, 3, 16, 5, 19, 11, 12, 2, 0, 13, 6, 10, 1, 4, 14, 8, 9, 7, 15, 18]",,,,,,True,success,118992.9141998291,120446.57419994473,239439.48839977384,5279,499,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_001,20,high,cdf_h,"[14, 9, 7, 18, 5, 12, 2, 6, 1, 8, 15, 17, 3, 16, 19, 11, 0, 13, 10, 4]","[14, 9, 7, 18, 5, 12, 2, 6, 1, 8, 15, 17, 3, 16, 19, 11, 0, 13, 10, 4]","[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",8,8,20,"[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",True,success,119753.70629993267,121150.53990017623,240904.2462001089,5279,499,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_001,20,high,cdf_l,"[17, 3, 16, 19, 11, 0, 13, 10, 4, 5, 12, 2, 6, 1, 8, 15, 9, 7, 18, 14]","[17, 3, 16, 19, 11, 0, 13, 10, 4, 5, 12, 2, 6, 1, 8, 15, 9, 7, 18, 14]","[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",8,8,20,"[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",True,success,119433.27030004002,121642.963899998,241076.23420003802,5279,499,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_001,20,high,spf_cd,"[17, 3, 16, 5, 19, 11, 12, 2, 0, 13, 6, 10, 1, 4, 14, 8, 9, 7, 15, 18]","[17, 3, 16, 5, 19, 11, 12, 2, 0, 13, 6, 10, 1, 4, 14, 8, 9, 7, 15, 18]","[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",8,8,20,"[0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0]",True,success,119705.01390006393,121809.77510008961,241514.78900015354,5279,499,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_002,20,high,spf,"[11, 10, 8, 0, 16, 18, 7, 15, 3, 4, 14, 6, 19, 13, 2, 12, 5, 1, 17, 9]","[11, 10, 8, 0, 16, 18, 7, 15, 3, 4, 14, 6, 19, 13, 2, 12, 5, 1, 17, 9]",,,,,,True,success,88167.25530009717,89246.01019988768,177413.26549998485,4955,507,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_002,20,high,cdf_h,"[0, 13, 5, 17, 15, 3, 4, 6, 19, 2, 12, 1, 9, 11, 10, 8, 16, 18, 7, 14]","[0, 13, 5, 17, 15, 3, 4, 6, 19, 2, 12, 1, 9, 11, 10, 8, 16, 18, 7, 14]","[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",9,9,20,"[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",True,success,88302.89670010097,89952.35479995608,178255.25150005706,4968,507,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_002,20,high,cdf_l,"[11, 10, 8, 16, 18, 7, 14, 15, 3, 4, 6, 19, 2, 12, 1, 9, 13, 5, 17, 0]","[11, 10, 8, 16, 18, 7, 14, 15, 3, 4, 6, 19, 2, 12, 1, 9, 13, 5, 17, 0]","[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",9,9,20,"[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",True,success,88486.19040008634,91144.89330002107,179631.0837001074,4977,507,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_high_002,20,high,spf_cd,"[11, 10, 8, 0, 16, 18, 7, 15, 3, 4, 14, 6, 19, 13, 2, 12, 5, 1, 17, 9]","[11, 10, 8, 0, 16, 18, 7, 15, 3, 4, 14, 6, 19, 13, 2, 12, 5, 1, 17, 9]","[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",9,9,20,"[3, 1, 1, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",True,success,88545.57950003073,89806.14400003105,178351.72350006178,4955,507,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_000,20,low,spf,"[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]",,,,,,True,success,66162.75419993326,66717.58210007101,132880.33630000427,5277,489,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_000,20,low,cdf_h,"[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,66167.46639995836,67035.71720002219,133203.18359998055,5277,489,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_000,20,low,cdf_l,"[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,65989.9035000708,67068.70780000463,133058.61130007543,5277,489,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_000,20,low,spf_cd,"[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[15, 10, 4, 0, 16, 12, 7, 11, 1, 5, 2, 17, 14, 9, 6, 13, 19, 8, 18, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,66129.61510010064,67233.48549986258,133363.10059996322,5277,489,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_001,20,low,spf,"[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]",,,,,,True,success,79690.72349998169,80836.2441000063,160526.96759998798,4864,447,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_001,20,low,cdf_h,"[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,80225.76840012334,80942.96860019676,161168.7370003201,4864,447,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_001,20,low,cdf_l,"[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,79709.5925998874,81380.85349998437,161090.44609987177,4864,447,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_001,20,low,spf_cd,"[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[10, 6, 17, 15, 4, 8, 11, 7, 0, 2, 19, 5, 14, 13, 18, 1, 16, 3, 12, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,79461.41680004075,80724.32020003907,160185.73700007983,4864,447,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_002,20,low,spf,"[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]",,,,,,True,success,95183.6538000498,96301.97039991617,191485.62419996597,5073,498,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_002,20,low,cdf_h,"[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,95355.4438999854,96832.60619989596,192188.05009988137,5073,498,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_002,20,low,cdf_l,"[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,95346.94670001045,96505.77210006304,191852.7188000735,5073,498,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_low_002,20,low,spf_cd,"[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[3, 5, 6, 16, 9, 12, 15, 0, 7, 17, 10, 11, 19, 4, 18, 8, 1, 13, 14, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,95426.66799994186,96651.41830011271,192078.08630005457,5073,498,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_000,20,medium,spf,"[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 11, 3, 10, 17, 6, 15, 19, 18]","[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 11, 3, 10, 17, 6, 15, 19, 18]",,,,,,True,success,66822.19589990564,67953.18390009925,134775.37980000488,4761,512,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_000,20,medium,cdf_h,"[11, 10, 17, 19, 14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 3, 6, 15, 18]","[11, 10, 17, 19, 14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 3, 6, 15, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",True,success,66801.8167000264,67737.69219988026,134539.50889990665,4761,512,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_000,20,medium,cdf_l,"[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 3, 6, 15, 18, 11, 10, 17, 19]","[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 3, 6, 15, 18, 11, 10, 17, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",True,success,66670.70470005274,68070.61870000325,134741.323400056,4761,512,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_000,20,medium,spf_cd,"[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 11, 3, 10, 17, 6, 15, 19, 18]","[14, 8, 12, 4, 1, 9, 16, 13, 7, 2, 0, 5, 11, 3, 10, 17, 6, 15, 19, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",True,success,66923.08899993077,68404.11260002293,135327.2015999537,4761,512,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_001,20,medium,spf,"[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 11, 17, 3, 10, 1, 14, 5]","[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 11, 17, 3, 10, 1, 14, 5]",,,,,,True,success,96561.94779998623,97082.55379996262,193644.50159994885,5463,487,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_001,20,medium,cdf_h,"[11, 10, 6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 17, 3, 1, 14, 5]","[11, 10, 6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 17, 3, 1, 14, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,96312.87509994581,97539.74740020931,193852.62250015512,5463,487,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_001,20,medium,cdf_l,"[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 17, 3, 1, 14, 5, 11, 10]","[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 17, 3, 1, 14, 5, 11, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,96146.80570014752,97287.95829997398,193434.7640001215,5463,487,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_001,20,medium,spf_cd,"[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 11, 17, 3, 10, 1, 14, 5]","[6, 15, 19, 0, 8, 7, 9, 18, 2, 4, 16, 12, 13, 11, 17, 3, 10, 1, 14, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,95791.44729999825,97233.48130006343,193024.92860006168,5463,487,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_002,20,medium,spf,"[1, 11, 15, 3, 13, 0, 16, 10, 9, 2, 5, 7, 17, 12, 4, 18, 14, 6, 8, 19]","[1, 11, 15, 3, 13, 0, 16, 10, 9, 2, 5, 7, 17, 12, 4, 18, 14, 6, 8, 19]",,,,,,True,success,71675.63700000755,72442.34840013087,144117.98540013842,5330,450,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_002,20,medium,cdf_h,"[10, 17, 1, 11, 15, 3, 13, 0, 16, 9, 2, 5, 7, 12, 4, 18, 14, 6, 8, 19]","[10, 17, 1, 11, 15, 3, 13, 0, 16, 9, 2, 5, 7, 12, 4, 18, 14, 6, 8, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,success,72915.30590015464,73093.8179998193,146009.12389997393,5330,450,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_002,20,medium,cdf_l,"[1, 11, 15, 3, 13, 0, 16, 9, 2, 5, 7, 12, 4, 18, 14, 6, 8, 19, 10, 17]","[1, 11, 15, 3, 13, 0, 16, 9, 2, 5, 7, 12, 4, 18, 14, 6, 8, 19, 10, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,success,72400.58580017649,72942.55659985356,145343.14240003005,5330,450,0,20,20,,2029
AR0307SR,ff6bb64e15d8c507861966e27a00df0df1efcf7b070584b0313fc9448b4f2732,AR0307SR_n20_medium_002,20,medium,spf_cd,"[1, 11, 15, 3, 13, 0, 16, 10, 9, 2, 5, 7, 17, 12, 4, 18, 14, 6, 8, 19]","[1, 11, 15, 3, 13, 0, 16, 10, 9, 2, 5, 7, 17, 12, 4, 18, 14, 6, 8, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,1,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",True,success,71944.42770001478,72838.34069990553,144782.7683999203,5330,450,0,20,20,,2029
