instance_id,agent_count,interaction_level,ordering_index,ordering_seed,agent_order,base_seed,success,termination_reason,execution_time_ms,soc,makespan,conflict_count,pp_low_level_searches,pp_agents_planned
AR0204SR_n10_medium_002,10,medium,0,8074355470189119866,"[0, 2, 3, 6, 9, 5, 8, 7, 4, 1]",2026,True,success,6102.439999929629,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,1,4146471058677857109,"[6, 2, 5, 0, 9, 4, 1, 8, 7, 3]",2026,True,success,6037.443200009875,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,2,4580546022023012423,"[9, 2, 7, 1, 3, 5, 6, 4, 8, 0]",2026,True,success,6068.42060002964,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,3,4765100191164850642,"[8, 2, 0, 9, 4, 1, 3, 5, 7, 6]",2026,True,success,6102.726000011899,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,4,8617956604135332765,"[6, 5, 9, 1, 2, 4, 0, 3, 8, 7]",2026,True,success,6056.271399953403,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,5,7535000576191718801,"[2, 0, 8, 4, 1, 5, 9, 7, 6, 3]",2026,True,success,6227.7778999414295,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,6,4285269668612102288,"[3, 0, 8, 2, 1, 5, 6, 7, 9, 4]",2026,True,success,6025.524899945594,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,7,2140970976611744703,"[0, 3, 5, 8, 2, 4, 9, 7, 1, 6]",2026,True,success,6031.339199980721,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,8,6913245505027574121,"[5, 3, 6, 9, 8, 0, 1, 4, 2, 7]",2026,True,success,6103.705400018953,1960,441,0,10,10
AR0204SR_n10_medium_002,10,medium,9,9180451941368266437,"[7, 2, 0, 9, 6, 8, 3, 4, 5, 1]",2026,True,success,6035.2040999569,1960,441,0,10,10
AR0204SR_n20_high_000,20,high,0,4381013516120561168,"[12, 6, 1, 9, 3, 11, 2, 13, 7, 15, 0, 10, 5, 16, 8, 14, 18, 17, 4, 19]",2026,True,success,28712.204099982046,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,1,2936246919387458647,"[16, 5, 18, 15, 3, 6, 13, 0, 1, 11, 4, 8, 9, 10, 19, 17, 14, 7, 2, 12]",2026,True,success,29083.388000028208,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,2,4799920798433524311,"[11, 14, 4, 7, 9, 10, 15, 13, 5, 19, 0, 2, 3, 17, 18, 1, 8, 12, 16, 6]",2026,True,success,28976.60299995914,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,3,2530409325424510374,"[19, 10, 8, 15, 6, 17, 9, 7, 13, 5, 14, 4, 11, 16, 2, 3, 0, 12, 1, 18]",2026,True,success,28991.23049993068,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,4,8385857049092021316,"[17, 7, 1, 16, 14, 18, 5, 19, 3, 6, 2, 8, 4, 13, 0, 10, 15, 12, 11, 9]",2026,True,success,29100.203400012106,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,5,4500783165891424519,"[5, 12, 6, 9, 1, 14, 13, 11, 0, 16, 10, 4, 19, 15, 7, 18, 2, 3, 17, 8]",2026,True,success,28963.122899993323,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,6,1993373069116308124,"[13, 16, 10, 5, 17, 1, 3, 7, 12, 8, 4, 15, 2, 14, 6, 9, 0, 19, 11, 18]",2026,True,success,28805.72399997618,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,7,5440292298728463711,"[12, 3, 2, 10, 11, 18, 13, 5, 0, 8, 15, 14, 4, 7, 1, 19, 9, 16, 6, 17]",2026,True,success,28927.601600065827,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,8,4696596935107056738,"[19, 13, 16, 12, 9, 11, 6, 8, 18, 0, 2, 14, 5, 4, 15, 7, 1, 17, 3, 10]",2026,True,success,28906.36339993216,4918,455,0,20,20
AR0204SR_n20_high_000,20,high,9,6788537177100258894,"[16, 13, 17, 0, 7, 15, 14, 1, 4, 10, 9, 5, 18, 2, 3, 12, 19, 8, 6, 11]",2026,True,success,29079.38400004059,4918,455,0,20,20
AR0204SR_n20_high_001,20,high,0,1617264879063421984,"[0, 18, 7, 10, 12, 14, 4, 15, 19, 16, 6, 13, 17, 5, 1, 8, 11, 9, 2, 3]",2026,True,success,186751.61609996576,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,1,3693990947901301703,"[17, 15, 14, 13, 1, 6, 8, 9, 5, 10, 7, 3, 18, 19, 4, 0, 16, 12, 2, 11]",2026,True,success,50681.94859998766,4803,490,0,20,20
AR0204SR_n20_high_001,20,high,2,4312076171517135350,"[13, 7, 10, 12, 2, 11, 17, 14, 19, 9, 5, 0, 16, 4, 8, 1, 15, 6, 18, 3]",2026,True,success,187553.90439997427,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,3,4006467203687832836,"[9, 18, 14, 4, 7, 10, 3, 1, 12, 6, 17, 11, 5, 16, 19, 8, 13, 0, 15, 2]",2026,True,success,46911.311300005764,4742,490,0,20,20
AR0204SR_n20_high_001,20,high,4,7576605477450492141,"[0, 1, 7, 18, 8, 5, 13, 10, 3, 11, 17, 6, 9, 12, 16, 15, 4, 19, 14, 2]",2026,True,success,187830.3115000017,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,5,3894766664988457228,"[0, 9, 5, 2, 15, 3, 11, 17, 4, 1, 12, 7, 19, 8, 6, 18, 13, 16, 10, 14]",2026,True,success,187101.84650006704,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,6,8045219098640143189,"[5, 17, 7, 15, 16, 1, 0, 13, 8, 19, 9, 14, 18, 6, 3, 4, 11, 12, 2, 10]",2026,True,success,128686.7968000006,5218,490,0,20,20
AR0204SR_n20_high_001,20,high,7,1983843380637573352,"[5, 0, 14, 12, 9, 18, 4, 11, 2, 8, 7, 17, 3, 1, 6, 16, 19, 10, 13, 15]",2026,True,success,189814.03310003225,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,8,1512693686979487886,"[19, 12, 16, 7, 5, 6, 2, 0, 8, 1, 3, 14, 17, 4, 18, 13, 10, 11, 9, 15]",2026,True,success,188639.56359995063,5461,490,0,20,20
AR0204SR_n20_high_001,20,high,9,6599308605269819478,"[12, 19, 14, 0, 6, 11, 5, 17, 10, 9, 4, 15, 13, 2, 3, 8, 1, 7, 16, 18]",2026,True,success,188447.40059995092,5461,490,0,20,20
AR0204SR_n20_high_002,20,high,0,96987052671999289,"[1, 7, 14, 8, 5, 18, 11, 6, 4, 3, 15, 10, 17, 0, 12, 13, 9, 2, 19, 16]",2026,True,success,64569.57930000499,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,1,5414963028246636948,"[11, 9, 0, 1, 5, 6, 10, 4, 7, 14, 17, 8, 18, 12, 13, 3, 15, 16, 19, 2]",2026,True,success,65008.52879998274,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,2,763928190420064486,"[3, 19, 16, 0, 18, 12, 11, 4, 5, 1, 7, 2, 17, 15, 13, 8, 14, 6, 9, 10]",2026,True,success,65396.444999962114,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,3,3493775037243440771,"[1, 11, 0, 15, 18, 8, 4, 10, 3, 6, 14, 16, 17, 5, 9, 7, 13, 19, 12, 2]",2026,True,success,64527.4104999844,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,4,8871615677411222552,"[10, 2, 3, 15, 14, 1, 9, 7, 6, 19, 11, 16, 4, 5, 17, 13, 12, 18, 8, 0]",2026,True,success,64716.932499897666,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,5,4393060284068483074,"[4, 0, 10, 15, 3, 6, 5, 14, 7, 8, 12, 1, 16, 18, 17, 19, 9, 13, 11, 2]",2026,True,success,64452.645399956964,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,6,8521890448092425554,"[15, 7, 4, 16, 8, 10, 17, 1, 2, 5, 19, 12, 13, 9, 0, 11, 14, 3, 18, 6]",2026,True,success,64187.99060001038,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,7,2410865728965727727,"[9, 13, 19, 0, 6, 11, 5, 14, 8, 15, 18, 12, 17, 3, 7, 16, 2, 1, 10, 4]",2026,True,success,64133.357999962755,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,8,8078172618285585035,"[19, 1, 6, 7, 0, 11, 18, 15, 5, 4, 9, 3, 12, 10, 2, 8, 13, 14, 17, 16]",2026,True,success,64281.85459994711,4829,512,0,20,20
AR0204SR_n20_high_002,20,high,9,4981203658867879531,"[19, 16, 4, 9, 5, 18, 11, 17, 15, 12, 13, 2, 14, 10, 0, 7, 6, 8, 3, 1]",2026,True,success,64181.84239999391,4829,512,0,20,20
AR0204SR_n20_low_000,20,low,0,3531205377058845345,"[17, 9, 11, 4, 15, 0, 12, 18, 16, 13, 3, 2, 1, 14, 10, 6, 5, 19, 8, 7]",2026,True,success,70537.79069997836,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,1,5265449765452419341,"[13, 4, 2, 0, 10, 18, 16, 5, 17, 15, 9, 19, 7, 6, 14, 3, 1, 12, 8, 11]",2026,True,success,70650.60369996354,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,2,6535188473210008392,"[6, 2, 0, 18, 5, 7, 1, 13, 15, 14, 19, 8, 12, 10, 16, 11, 9, 4, 17, 3]",2026,True,success,70210.21679998375,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,3,1505652510522915186,"[16, 19, 11, 6, 17, 0, 1, 12, 8, 7, 9, 5, 10, 13, 15, 2, 4, 3, 18, 14]",2026,True,success,71003.80940001924,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,4,4263951189328752712,"[18, 2, 6, 10, 4, 16, 8, 17, 7, 0, 5, 12, 19, 1, 15, 3, 11, 14, 9, 13]",2026,True,success,70509.12089995109,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,5,2547686546383698587,"[14, 4, 6, 0, 12, 8, 1, 7, 13, 2, 15, 19, 16, 11, 10, 18, 5, 9, 17, 3]",2026,True,success,69983.1886999309,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,6,8423125236674051426,"[8, 18, 4, 6, 0, 2, 11, 10, 9, 14, 7, 13, 5, 17, 3, 19, 12, 1, 15, 16]",2026,True,success,69644.47079994716,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,7,4761153893332282759,"[8, 9, 10, 6, 0, 12, 17, 5, 19, 3, 2, 7, 16, 15, 4, 11, 13, 1, 14, 18]",2026,True,success,70243.0725999875,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,8,3077384541878926882,"[18, 1, 6, 2, 3, 15, 17, 8, 4, 0, 9, 12, 7, 19, 14, 10, 5, 13, 11, 16]",2026,True,success,69961.79970004596,5607,511,0,20,20
AR0204SR_n20_low_000,20,low,9,5092401029691286264,"[8, 10, 6, 1, 18, 14, 12, 19, 15, 0, 11, 13, 7, 5, 9, 3, 2, 17, 16, 4]",2026,True,success,70345.60410003178,5607,511,0,20,20
AR0204SR_n20_low_001,20,low,0,2008838510721718556,"[4, 11, 2, 16, 18, 14, 10, 17, 0, 9, 19, 15, 6, 8, 1, 3, 7, 13, 12, 5]",2026,True,success,56876.36719993316,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,1,5869493308996443919,"[1, 8, 17, 6, 9, 19, 12, 13, 14, 18, 15, 5, 16, 2, 0, 10, 4, 11, 3, 7]",2026,True,success,57221.189800067805,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,2,7995505393295391891,"[13, 7, 17, 10, 15, 5, 8, 9, 14, 12, 0, 19, 2, 6, 3, 18, 16, 4, 11, 1]",2026,True,success,57484.34229998384,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,3,2793091835564330231,"[18, 16, 1, 0, 9, 12, 8, 3, 10, 15, 4, 19, 17, 6, 11, 5, 7, 14, 2, 13]",2026,True,success,57244.486700044945,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,4,6066905643484761153,"[0, 6, 1, 9, 8, 11, 16, 7, 10, 2, 19, 15, 17, 13, 5, 14, 4, 12, 3, 18]",2026,True,success,57458.502599969506,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,5,1158737035728577233,"[8, 17, 6, 13, 12, 19, 18, 3, 14, 9, 10, 11, 1, 5, 4, 0, 7, 16, 15, 2]",2026,True,success,57217.10929996334,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,6,6389995098999716457,"[1, 7, 14, 12, 11, 3, 17, 18, 9, 0, 5, 8, 2, 13, 19, 15, 10, 4, 6, 16]",2026,True,success,57095.86829994805,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,7,8708512656654044352,"[13, 15, 1, 12, 18, 16, 10, 17, 3, 5, 8, 11, 6, 0, 9, 19, 7, 4, 14, 2]",2026,True,success,59352.03710000496,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,8,1074369359481012781,"[10, 16, 0, 8, 13, 7, 5, 14, 17, 2, 9, 3, 6, 15, 11, 12, 4, 18, 19, 1]",2026,True,success,58336.029700003564,5969,511,0,20,20
AR0204SR_n20_low_001,20,low,9,6846930161292859178,"[7, 18, 17, 13, 14, 11, 5, 15, 10, 8, 9, 0, 3, 2, 19, 16, 12, 1, 4, 6]",2026,True,success,57916.97490005754,5969,511,0,20,20
AR0204SR_n20_low_002,20,low,0,4006839247330268656,"[17, 13, 18, 7, 3, 15, 10, 11, 8, 2, 4, 5, 16, 0, 14, 1, 12, 9, 6, 19]",2026,True,success,36107.00990003534,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,1,3559366325689566510,"[7, 1, 4, 0, 5, 12, 14, 6, 18, 2, 3, 16, 10, 9, 19, 8, 15, 11, 13, 17]",2026,True,success,36081.90089999698,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,2,796294035987160950,"[15, 0, 9, 12, 1, 7, 8, 18, 10, 3, 6, 14, 5, 11, 17, 4, 19, 2, 16, 13]",2026,True,success,36233.78130001947,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,3,3140296757974393975,"[13, 15, 6, 19, 2, 0, 14, 8, 10, 9, 4, 1, 17, 7, 18, 3, 16, 12, 11, 5]",2026,True,success,35896.58739999868,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,4,4258549259477293075,"[9, 15, 2, 11, 18, 1, 8, 6, 0, 10, 3, 14, 7, 4, 5, 12, 19, 13, 17, 16]",2026,True,success,36230.066400021315,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,5,7875439230774920688,"[3, 18, 8, 15, 14, 16, 0, 17, 4, 5, 7, 10, 6, 1, 12, 9, 19, 11, 2, 13]",2026,True,success,36278.471800033,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,6,6875196761990197902,"[6, 7, 8, 17, 11, 5, 4, 19, 14, 16, 3, 1, 2, 18, 9, 12, 0, 13, 10, 15]",2026,True,success,35908.0906000454,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,7,8139428913595357168,"[6, 9, 2, 5, 7, 10, 14, 16, 4, 19, 11, 18, 15, 12, 13, 3, 0, 8, 1, 17]",2026,True,success,35974.89990002941,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,8,5945810646242973134,"[16, 17, 6, 11, 14, 8, 7, 3, 13, 1, 12, 18, 2, 5, 10, 4, 0, 19, 9, 15]",2026,True,success,35845.992299960926,4726,489,0,20,20
AR0204SR_n20_low_002,20,low,9,1882101752426342449,"[14, 3, 16, 11, 1, 9, 0, 2, 18, 10, 5, 15, 4, 13, 19, 6, 17, 12, 7, 8]",2026,True,success,36050.78659998253,4726,489,0,20,20
AR0204SR_n20_medium_000,20,medium,0,8722412356095443280,"[11, 16, 19, 12, 1, 0, 7, 8, 15, 5, 18, 2, 13, 6, 14, 17, 9, 10, 4, 3]",2026,True,success,61126.85160001274,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,1,2456997021833378568,"[13, 2, 18, 17, 1, 11, 5, 19, 6, 0, 4, 9, 8, 10, 14, 16, 7, 15, 12, 3]",2026,True,success,60490.414100000635,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,2,9057933011616678915,"[7, 12, 1, 11, 18, 10, 14, 5, 13, 4, 15, 6, 8, 19, 0, 9, 2, 3, 17, 16]",2026,True,success,60765.70709992666,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,3,6131509847978080114,"[11, 16, 1, 0, 6, 5, 13, 9, 2, 3, 10, 12, 17, 14, 18, 19, 4, 15, 8, 7]",2026,True,success,61051.79840000346,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,4,3988179414805665171,"[12, 7, 17, 8, 6, 4, 13, 2, 10, 11, 15, 14, 16, 9, 19, 5, 1, 18, 3, 0]",2026,True,success,60408.1285999855,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,5,8673959831039776569,"[5, 1, 8, 4, 17, 10, 16, 11, 18, 15, 19, 12, 6, 3, 14, 13, 2, 0, 7, 9]",2026,True,success,60661.73819999676,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,6,3897504841738307932,"[19, 9, 17, 10, 13, 2, 3, 15, 18, 1, 12, 14, 0, 5, 7, 6, 8, 4, 11, 16]",2026,True,success,60885.87599992752,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,7,4529356438589065670,"[16, 7, 9, 3, 11, 10, 6, 0, 4, 5, 18, 8, 17, 1, 12, 13, 15, 14, 19, 2]",2026,True,success,61229.705399950035,5192,498,0,20,20
AR0204SR_n20_medium_000,20,medium,8,6610888307952441397,"[11, 15, 13, 14, 3, 5, 17, 18, 9, 19, 8, 0, 2, 6, 7, 12, 10, 16, 4, 1]",2026,True,success,60571.36649999302,5190,498,0,20,20
AR0204SR_n20_medium_000,20,medium,9,5211242034191121001,"[3, 15, 6, 12, 17, 2, 4, 9, 14, 0, 16, 18, 11, 8, 10, 1, 5, 13, 19, 7]",2026,True,success,61256.490399944596,5192,498,0,20,20
AR0204SR_n20_medium_001,20,medium,0,5557683784525606495,"[13, 1, 4, 7, 19, 10, 15, 16, 14, 12, 9, 11, 18, 6, 5, 17, 8, 2, 0, 3]",2026,True,success,43346.497599966824,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,1,1095359484493581493,"[1, 16, 13, 6, 15, 2, 9, 7, 0, 4, 17, 19, 3, 8, 11, 14, 10, 12, 5, 18]",2026,True,success,43529.89759994671,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,2,8286530185478064728,"[2, 3, 9, 4, 10, 12, 5, 0, 11, 13, 15, 6, 16, 19, 1, 18, 14, 17, 7, 8]",2026,True,success,43377.54989997484,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,3,5075910526723172737,"[11, 4, 14, 3, 15, 17, 9, 5, 8, 7, 1, 18, 13, 0, 2, 19, 16, 12, 10, 6]",2026,True,success,43563.85710008908,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,4,8094225662158934613,"[13, 3, 1, 4, 9, 2, 7, 16, 14, 17, 18, 5, 15, 10, 11, 12, 0, 8, 6, 19]",2026,True,success,43508.47620004788,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,5,6215981101404941042,"[13, 4, 14, 19, 6, 9, 3, 17, 8, 12, 18, 11, 0, 5, 10, 16, 15, 1, 7, 2]",2026,True,success,43556.40190001577,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,6,3018822739418002477,"[2, 10, 1, 18, 15, 4, 8, 17, 11, 19, 14, 0, 5, 6, 13, 12, 3, 7, 16, 9]",2026,True,success,43524.08879995346,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,7,1855579516287852609,"[1, 0, 14, 17, 5, 18, 2, 13, 11, 9, 6, 15, 7, 4, 16, 19, 3, 10, 8, 12]",2026,True,success,43497.88199993782,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,8,1515129124763118915,"[15, 12, 10, 11, 7, 17, 5, 19, 2, 14, 9, 13, 18, 3, 8, 16, 0, 4, 6, 1]",2026,True,success,43527.230000006966,5428,509,0,20,20
AR0204SR_n20_medium_001,20,medium,9,435111380776600785,"[2, 0, 10, 4, 13, 1, 16, 17, 15, 7, 8, 6, 9, 12, 14, 5, 18, 19, 11, 3]",2026,True,success,43695.05229999777,5428,509,0,20,20
AR0204SR_n20_medium_002,20,medium,0,9136944106732819579,"[0, 8, 2, 9, 1, 15, 6, 18, 19, 16, 4, 3, 10, 5, 11, 12, 14, 13, 17, 7]",2026,True,success,85394.83260002453,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,1,1768647186165066471,"[16, 12, 14, 8, 17, 6, 0, 4, 1, 5, 2, 3, 9, 13, 11, 10, 18, 19, 15, 7]",2026,True,success,85303.65290003829,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,2,8689428922970655708,"[2, 8, 1, 10, 12, 7, 3, 6, 0, 19, 5, 13, 18, 15, 16, 17, 14, 11, 4, 9]",2026,True,success,84563.71200003196,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,3,1597038927170409075,"[8, 0, 17, 10, 9, 13, 12, 3, 6, 5, 11, 4, 7, 2, 1, 16, 15, 14, 18, 19]",2026,True,success,84997.12239997461,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,4,5158312662960883815,"[6, 5, 10, 3, 17, 15, 14, 9, 11, 13, 4, 0, 19, 2, 16, 8, 1, 18, 12, 7]",2026,True,success,85142.72860006895,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,5,1134864833133892289,"[15, 4, 19, 8, 5, 7, 11, 10, 9, 18, 14, 17, 1, 12, 6, 0, 16, 13, 3, 2]",2026,True,success,85048.91380004119,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,6,2451517896424588378,"[5, 13, 4, 11, 2, 16, 0, 17, 9, 12, 6, 1, 14, 19, 7, 15, 8, 3, 18, 10]",2026,True,success,85285.58210004121,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,7,3761045419579894185,"[7, 18, 17, 16, 14, 0, 10, 11, 2, 13, 12, 1, 5, 9, 19, 15, 6, 8, 3, 4]",2026,True,success,86771.97470003739,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,8,600153305179430632,"[16, 10, 18, 12, 11, 8, 17, 19, 7, 4, 13, 6, 14, 3, 15, 1, 2, 0, 9, 5]",2026,True,success,85534.2947000172,5565,471,0,20,20
AR0204SR_n20_medium_002,20,medium,9,2686877853649407942,"[5, 4, 19, 6, 12, 15, 3, 17, 2, 16, 18, 13, 7, 14, 1, 9, 8, 11, 10, 0]",2026,True,success,85420.09379994124,5565,471,0,20,20
