algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,55,123.3969696,True,125,134.52691193458116,24,2.606900001410395,574.7303000534885,24,19,125,134.52691193458116,,0,8,0.0,0.34309999318793416,0.008300004992634058,2.5787000195123255
HPA*,56,123.96551208,True,115,140.26702730475876,47,2.8223000117577612,574.7303000534885,47,25,115,140.26702730475876,,0,8,0.0,0.4776000278070569,0.0097999582067132,2.7908000047318637
HPA*,57,123.88225098,True,112,130.2253967444161,56,4.217699985019863,574.7303000534885,56,23,112,130.2253967444161,,0,10,0.0,0.3895999980159104,0.007800001185387373,4.18549997266382
HPA*,58,121.52691193,True,117,127.76955262170041,18,2.1702999947592616,574.7303000534885,18,17,117,127.76955262170041,,0,7,0.0,0.3190000425092876,0.005999987479299307,2.13939999230206
HPA*,59,123.3969696,True,120,131.59797974644664,29,2.5721999700181186,574.7303000534885,29,19,120,131.59797974644664,,0,8,0.0,0.3429999924264848,0.007199996616691351,2.546000003349036
HPA*,60,127.78174591,True,114,139.6812408671318,46,1.2663000379689038,574.7303000534885,46,21,114,139.6812408671318,,0,5,0.0,0.4191999905742705,0.008000002708286047,1.2396000092849135
HPA*,61,126.22539673,True,121,134.6690475583121,31,2.042899955995381,574.7303000534885,31,19,121,134.6690475583121,,0,7,0.0,0.3189999843016267,0.006399990525096655,2.014299971051514
HPA*,62,124.22539673,True,111,127.15432893255067,20,2.662300015799701,574.7303000534885,20,19,111,127.15432893255067,,0,7,0.0,0.3943000338040292,0.008399947546422482,2.6359999901615083
HPA*,63,124.36753235,True,116,132.56854249492378,20,2.293700003065169,574.7303000534885,20,19,116,132.56854249492378,,0,8,0.0,0.3383000148460269,0.007299997378140688,2.2646000143140554
HPA*,64,125.88225098,True,126,150.85281374238565,79,1.5208999975584447,574.7303000534885,79,23,126,150.85281374238565,,0,5,0.0,0.3733999910764396,0.008700008038431406,1.491400005761534
HPA*,65,127.4091629,True,114,137.61017305526636,79,1.6841000178828835,574.7303000534885,79,25,114,137.61017305526636,,0,6,0.0,0.44029997661709785,0.007800001185387373,1.658799999859184
HPA*,66,124.0243866,True,110,131.53910524340085,28,2.4358999799005687,574.7303000534885,28,21,110,131.53910524340085,,0,7,0.0,0.31289999606087804,0.00689999433234334,2.405199978966266
HPA*,67,125.0121933,True,117,129.8406204335659,30,1.8143000197596848,574.7303000534885,30,19,117,129.8406204335659,,0,7,0.0,0.31259999377653,0.007399998139590025,1.7925999709405005
HPA*,68,124.50966797,True,110,134.85281374238565,36,1.5329000307247043,574.7303000534885,36,21,110,134.85281374238565,,0,6,0.0,0.3157999599352479,0.008300004992634058,1.50680000660941
HPA*,69,127.22539673,True,127,140.254833995939,38,2.459299983456731,574.7303000534885,38,19,127,140.254833995939,,0,8,0.0,0.5288000102154911,0.03130000550299883,2.384499995969236
HPA*,70,129.3137085,True,126,130.14213562373095,33,3.3983999746851623,574.7303000534885,33,17,126,130.14213562373095,,0,9,0.0,0.39270002162083983,0.005599984433501959,3.3799000084400177
HPA*,71,131.46803741,True,119,138.05382386916233,34,0.8392000454477966,574.7303000534885,34,19,119,138.05382386916233,,0,5,0.0,0.3121999907307327,0.007499998901039362,0.8146000327542424
HPA*,72,129.50966797,True,111,134.19595949289322,22,2.213899977505207,574.7303000534885,22,21,111,134.19595949289322,,0,8,0.0,0.299000006634742,0.006799993570894003,2.1881000138819218
