algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,52,122.66904755,True,119,135.98275605729688,44,1.8072999664582312,599.7616999666207,44,21,119,135.98275605729688,,0,7,0.0,0.5034999921917915,0.010499963536858559,1.7670999513939023
HPA*,53,120.22539673,True,110,127.39696961966992,24,1.5228000120259821,599.7616999666207,24,19,110,127.39696961966992,,0,7,0.0,0.32350001856684685,0.007700000423938036,1.4989000046625733
HPA*,54,121.32590179,True,120,130.35533905932732,63,2.405199978966266,599.7616999666207,63,19,120,130.35533905932732,,0,8,0.0,0.37379999412223697,0.007700000423938036,2.375699987169355
HPA*,55,123.3969696,True,125,134.52691193458116,24,2.5539000052958727,599.7616999666207,24,19,125,134.52691193458116,,0,8,0.0,0.32699998700991273,0.009200011845678091,2.5260000256821513
HPA*,56,123.96551208,True,115,140.26702730475876,47,2.6342999772168696,599.7616999666207,47,25,115,140.26702730475876,,0,8,0.0,0.4013999714516103,0.00890000956133008,2.605099987704307
HPA*,57,123.88225098,True,112,130.2253967444161,56,4.142199992202222,599.7616999666207,56,23,112,130.2253967444161,,0,10,0.0,0.3556000301614404,0.007700000423938036,4.112499998882413
HPA*,58,121.52691193,True,117,127.76955262170041,18,2.2501000203192234,599.7616999666207,18,17,117,127.76955262170041,,0,7,0.0,0.325299974065274,0.007299997378140688,2.218100009486079
HPA*,59,123.3969696,True,120,131.59797974644664,29,2.557800034992397,599.7616999666207,29,19,120,131.59797974644664,,0,8,0.0,0.35749998642131686,0.00689999433234334,2.5313000078313053
HPA*,60,127.78174591,True,114,139.6812408671318,46,1.2397000100463629,599.7616999666207,46,21,114,139.6812408671318,,0,5,0.0,0.4091999726369977,0.008000002708286047,1.213099982123822
HPA*,61,126.22539673,True,121,134.6690475583121,31,2.0016999915242195,599.7616999666207,31,19,121,134.6690475583121,,0,7,0.0,0.32430002465844154,0.006799993570894003,1.9740000134333968
HPA*,62,124.22539673,True,111,127.15432893255067,20,1.8742000102065504,599.7616999666207,20,19,111,127.15432893255067,,0,7,0.0,0.33740000799298286,0.00689999433234334,1.853400026448071
HPA*,63,124.36753235,True,116,132.56854249492378,20,2.2289000335149467,599.7616999666207,20,19,116,132.56854249492378,,0,8,0.0,0.3133999998681247,0.00689999433234334,2.2016000002622604
HPA*,64,125.88225098,True,126,150.85281374238565,79,1.5244000242091715,599.7616999666207,79,23,126,150.85281374238565,,0,5,0.0,0.37920003524050117,0.009700015652924776,1.494100026320666
HPA*,65,127.4091629,True,114,137.61017305526636,79,1.6175999771803617,599.7616999666207,79,25,114,137.61017305526636,,0,6,0.0,0.41799998143687844,0.00790000194683671,1.5934999682940543
HPA*,66,124.0243866,True,110,131.53910524340085,28,2.609600021969527,599.7616999666207,28,21,110,131.53910524340085,,0,7,0.0,0.35090005258098245,0.008300004992634058,2.5759999989531934
HPA*,67,125.0121933,True,117,129.8406204335659,30,1.808099972549826,599.7616999666207,30,19,117,129.8406204335659,,0,7,0.0,0.332699972204864,0.008700008038431406,1.7852999735623598
HPA*,68,124.50966797,True,110,134.85281374238565,36,1.4792000292800367,599.7616999666207,36,21,110,134.85281374238565,,0,6,0.0,0.3043999895453453,0.00790000194683671,1.4528000028803945
HPA*,69,127.22539673,True,127,140.254833995939,38,2.2547999978996813,599.7616999666207,38,19,127,140.254833995939,,0,8,0.0,0.3847000189125538,0.009300012607127428,2.221300033852458
HPA*,70,129.3137085,True,126,130.14213562373095,33,2.765699988231063,599.7616999666207,33,17,126,130.14213562373095,,0,9,0.0,0.312299991492182,0.00589998671784997,2.7475000242702663
HPA*,71,131.46803741,True,119,138.05382386916233,34,0.8237999863922596,599.7616999666207,34,19,119,138.05382386916233,,0,5,0.0,0.3065000055357814,0.006999995093792677,0.7981999660842121
HPA*,72,129.50966797,True,111,134.19595949289322,22,2.221300033852458,599.7616999666207,22,21,111,134.19595949289322,,0,8,0.0,0.291600008495152,0.006699992809444666,2.1954000112600625
HPA*,73,130.30865784,True,109,136.7523086789973,25,1.3128999853506684,599.7616999666207,25,23,109,136.7523086789973,,0,5,0.0,0.30419998802244663,0.007800001185387373,1.2788999592885375
HPA*,74,128.62236633,True,112,139.75230867899725,26,3.058500005863607,599.7616999666207,26,23,112,139.75230867899725,,0,8,0.0,0.5071000196039677,0.01009996049106121,3.0266999965533614
