algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,0,100.14213562,True,96,107.59797974644663,4,17.889899958390743,679.7291000257246,4,3,96,107.59797974644663,,0,8,0.0,0.09739998495206237,0.004300032742321491,17.872900003567338
HPA*,1,100.08326111,True,87,100.66904755831206,6,28.515499958302826,679.7291000257246,6,5,87,100.66904755831206,,0,11,0.0,0.12919999426230788,0.006099988240748644,28.492199955508113
HPA*,2,100.3969696,True,86,102.15432893255063,6,68.37230001110584,679.7291000257246,6,5,86,102.15432893255063,,0,12,0.0,0.1947000273503363,0.010300020221620798,68.31960001727566
HPA*,3,103.91168823,True,100,110.35533905932732,8,9.569199988618493,679.7291000257246,8,5,100,110.35533905932732,,0,7,0.0,0.0953000271692872,0.003800028935074806,9.549800015520304
HPA*,4,102.61017303,True,78,102.02438661763941,6,14.811400033067912,679.7291000257246,6,5,78,102.02438661763941,,0,7,0.0,0.10830000974237919,0.005699985194951296,14.784200000576675
HPA*,5,102.94112549,True,93,107.08326112068517,6,7.533700030762702,679.7291000257246,6,5,93,107.08326112068517,,0,6,0.0,0.08569995407015085,0.00400003045797348,7.509300019592047
HPA*,6,102.76955261,True,93,110.81118318204298,6,12.481799989473075,679.7291000257246,6,5,93,110.81118318204298,,0,8,0.0,0.08289999095723033,0.004200031980872154,12.459199992008507
HPA*,7,102.52691193,True,99,111.8406204335659,8,10.63939998857677,679.7291000257246,8,5,99,111.8406204335659,,0,8,0.0,0.14810002176091075,0.004499976057559252,10.6114000082016
HPA*,8,103.49747467,True,91,109.63961030678921,6,6.34140003239736,679.7291000257246,6,5,91,109.63961030678921,,0,6,0.0,0.06180000491440296,0.0032999669201672077,6.315200007520616
HPA*,9,101.14213562,True,123,141.22539674441617,14,10.681899962946773,679.7291000257246,14,5,123,141.22539674441617,,0,7,0.0,0.07430004188790917,0.0034999684430658817,10.659599967766553
