algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,0,100.14213562,True,99,101.89949493661166,46,5.127899989020079,638.319700025022,46,27,99,101.89949493661166,,0,8,0.0,3.4624999971129,0.0171000137925148,5.089599988423288
HPA*,1,100.08326111,True,100,110.76955262170041,52,4.522500035818666,638.319700025022,52,33,100,110.76955262170041,,0,8,0.0,2.958299999590963,0.018799968529492617,4.486699996050447
HPA*,2,100.3969696,True,91,107.56854249492373,107,4.743300029076636,638.319700025022,107,33,91,107.56854249492373,,0,7,0.0,3.036400012206286,0.018000020645558834,4.702400008682162
HPA*,3,103.91168823,True,94,107.6690475583121,34,3.988599986769259,638.319700025022,34,33,94,107.6690475583121,,0,6,0.0,2.794399973936379,0.015600002370774746,3.95729998126626
HPA*,4,102.61017303,True,85,106.12489168102776,38,3.874499991070479,638.319700025022,38,35,85,106.12489168102776,,2,6,0.25,2.8172999736852944,0.018700025975704193,3.8315000128932297
HPA*,5,102.94112549,True,97,106.94112549695423,71,4.971000016666949,638.319700025022,71,29,97,106.94112549695423,,0,8,0.0,3.4866000059992075,0.01939997309818864,4.901800013612956
HPA*,6,102.76955261,True,97,105.69848480983498,36,4.7633000067435205,638.319700025022,36,31,97,105.69848480983498,,0,8,0.0,3.1108000548556447,0.019000028260052204,4.730499989818782
HPA*,7,102.52691193,True,102,110.28427124746189,34,4.413900023791939,638.319700025022,34,31,102,110.28427124746189,,0,8,0.0,2.8993000159971416,0.017400016076862812,4.378400044515729
HPA*,8,103.49747467,True,94,107.25483399593901,89,4.230600025039166,638.319700025022,89,31,94,107.25483399593901,,0,8,0.0,2.99869995797053,0.02400000812485814,4.176100017502904
HPA*,9,101.14213562,True,101,106.7989898732233,80,4.481300013139844,638.319700025022,80,29,101,106.7989898732233,,0,8,0.0,2.9545999714173377,0.018899969290941954,4.442200006451458
HPA*,10,107.46803741,True,98,115.811183182043,93,4.435000009834766,638.319700025022,93,35,98,115.811183182043,,0,8,0.0,2.8437000000849366,0.01639995025470853,4.40029997844249
HPA*,11,105.56854248,True,104,115.1837661840735,133,4.497599962633103,638.319700025022,133,33,104,115.1837661840735,,0,8,0.0,3.067100013140589,0.01880002673715353,4.455999995116144
HPA*,12,105.85281372,True,91,113.36753236814702,38,4.772800020873547,638.319700025022,38,37,91,113.36753236814702,,0,7,0.0,2.930799964815378,0.020899984519928694,4.723999998532236
HPA*,13,106.25483398,True,96,108.01219330881973,31,3.959099994972348,638.319700025022,31,29,96,108.01219330881973,,0,7,0.0,2.5932000135071576,0.013999990187585354,3.9299000054597855
HPA*,14,107.68124084,True,90,114.02438661763942,40,3.8871000288054347,638.319700025022,40,37,90,114.02438661763942,,2,6,0.25,2.6830999995581806,0.017700018361210823,3.850200038868934
HPA*,15,106.53910522,True,99,115.56854249492373,40,3.840500023216009,638.319700025022,40,35,99,115.56854249492373,,0,6,0.0,2.767500001937151,0.02529995981603861,3.7820999859832227
HPA*,16,106.19595947,True,93,113.71067811865464,165,4.39000001642853,638.319700025022,165,35,93,113.71067811865464,,0,8,0.0,2.938199962954968,0.020300038158893585,4.344300017692149
HPA*,17,107.41421356,True,107,109.07106781186548,31,4.565600014757365,638.319700025022,31,27,107,109.07106781186548,,0,7,0.0,3.0834999633952975,0.01409999094903469,4.530199978034943
HPA*,18,104.07106781,True,104,107.72792206135784,48,4.321999964304268,638.319700025022,48,27,104,107.72792206135784,,0,8,0.0,2.9887999990023673,0.014399993233382702,4.292899975553155
HPA*,19,104.29646454,True,100,117.81118318204302,90,4.849800025112927,638.319700025022,90,33,100,117.81118318204302,,0,8,0.0,3.456900012679398,0.019899976905435324,4.803500021807849
HPA*,20,108.43860016,True,93,115.36753236814702,41,4.467700025998056,638.319700025022,41,35,93,115.36753236814702,,0,8,0.0,2.845299954060465,0.019700033590197563,4.416600044351071
HPA*,21,108.24264069,True,110,111.65685424949237,56,4.316400038078427,638.319700025022,56,29,110,111.65685424949237,,0,8,0.0,2.7485000318847597,0.014699995517730713,4.286700044758618
HPA*,22,111.91168823,True,104,117.66904755831206,89,4.808600002434105,638.319700025022,89,33,104,117.66904755831206,,0,9,0.0,3.1065999646671116,0.019000028260052204,4.7642000135965645
HPA*,23,108.09545441,True,96,116.29646455628158,102,4.786700010299683,638.319700025022,102,35,96,116.29646455628158,,0,9,0.0,3.181800013408065,0.02239999594166875,4.743900033645332
HPA*,24,109.12489166,True,99,118.88225099390847,108,77.09330000216141,638.319700025022,108,39,99,118.88225099390847,,0,7,0.0,75.5918999784626,0.027699978090822697,77.03149999724701
HPA*,25,108.46803741,True,103,120.811183182043,123,5.363499978557229,638.319700025022,123,35,103,120.811183182043,,0,7,0.0,3.416399995330721,0.02540001878514886,5.299100012052804
HPA*,26,109.55634918,True,107,112.38477631085023,37,5.985499999951571,638.319700025022,37,29,107,112.38477631085023,,0,8,0.0,4.057499987538904,0.02039998071268201,5.936999979894608
HPA*,27,108.08326111,True,103,117.49747468305829,145,4.961200000252575,638.319700025022,145,35,103,117.49747468305829,,0,7,0.0,3.420500026550144,0.023200002033263445,4.9088000087067485
HPA*,28,110.81118317,True,105,121.15432893255063,128,5.540699989069253,638.319700025022,128,33,105,121.15432893255063,,0,8,0.0,3.713599988259375,0.025300018023699522,5.495899997185916
HPA*,29,109.04163055,True,104,111.04163056034261,52,5.305900005623698,638.319700025022,52,29,104,111.04163056034261,,1,4,0.2,3.8713000249117613,0.02759997732937336,5.247800028882921
HPA*,30,112.4091629,True,100,124.02438661763941,53,6.185300007928163,638.319700025022,53,41,100,124.02438661763941,,0,7,0.0,3.9822999970056117,0.024200009647756815,6.13540003541857
HPA*,31,115.74011536,True,107,119.84062043356593,52,5.322300014086068,638.319700025022,52,35,107,119.84062043356593,,0,8,0.0,3.4312999923713505,0.017799960914999247,5.286799976602197
