map_name,manifest_sha256,instance_id,agent_count,interaction_level,strategy,agent_order,original_index_order,agent_degrees,independent_conflict_count,independent_conflict_pair_count,ordering_low_level_searches,incident_conflict_counts,success,termination_reason,ordering_time_ms,pp_time_ms,total_time_ms,soc,makespan,conflict_count,pp_low_level_searches,pp_agents_planned,error_message,catalogue_seed
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_000,10,medium,cdf_h,"[0, 8, 9, 5, 7, 1, 3, 6, 2, 4]","[0, 8, 9, 5, 7, 1, 3, 6, 2, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,10,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",True,success,29651.469599921256,29868.772600078955,59520.24220000021,2965,505,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_000,10,medium,cdf_l,"[9, 5, 7, 1, 3, 6, 2, 4, 0, 8]","[9, 5, 7, 1, 3, 6, 2, 4, 0, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,10,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",True,success,29720.33379995264,29835.13020002283,59555.46399997547,2965,505,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_000,10,medium,spf_cd,"[9, 5, 7, 0, 1, 3, 6, 2, 8, 4]","[9, 5, 7, 0, 1, 3, 6, 2, 8, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,10,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",True,success,29516.704800073057,30150.433800183237,59667.138600256294,2965,505,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_001,10,medium,spf,"[5, 8, 7, 0, 3, 2, 9, 1, 6, 4]","[5, 8, 7, 0, 3, 2, 9, 1, 6, 4]",,,,,,True,success,21463.56950001791,21544.372499920428,43007.94199993834,1935,451,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_001,10,medium,cdf_h,"[2, 4, 5, 8, 7, 0, 3, 9, 1, 6]","[2, 4, 5, 8, 7, 0, 3, 9, 1, 6]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1,1,10,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",True,success,21546.7278000433,21905.006600078195,43451.734400121495,1935,451,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_001,10,medium,cdf_l,"[5, 8, 7, 0, 3, 9, 1, 6, 2, 4]","[5, 8, 7, 0, 3, 9, 1, 6, 2, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1,1,10,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",True,success,21760.76029986143,21533.08630012907,43293.8465999905,1935,451,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_001,10,medium,spf_cd,"[5, 8, 7, 0, 3, 2, 9, 1, 6, 4]","[5, 8, 7, 0, 3, 2, 9, 1, 6, 4]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1,1,10,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",True,success,21554.95349992998,21804.68380008824,43359.63730001822,1935,451,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_002,10,medium,spf,"[0, 9, 6, 3, 2, 8, 4, 5, 1, 7]","[0, 9, 6, 3, 2, 8, 4, 5, 1, 7]",,,,,,True,success,3329.6359998639673,3397.2932000178844,6726.929199881852,2251,369,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_002,10,medium,cdf_h,"[2, 7, 0, 9, 6, 3, 8, 4, 5, 1]","[2, 7, 0, 9, 6, 3, 8, 4, 5, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,10,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",True,success,3362.2975000180304,3461.135500110686,6823.433000128716,2251,369,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_002,10,medium,cdf_l,"[0, 9, 6, 3, 8, 4, 5, 1, 2, 7]","[0, 9, 6, 3, 8, 4, 5, 1, 2, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,10,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",True,success,3388.4399000089616,3397.8934998158365,6786.333399824798,2251,369,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n10_medium_002,10,medium,spf_cd,"[0, 9, 6, 3, 2, 8, 4, 5, 1, 7]","[0, 9, 6, 3, 2, 8, 4, 5, 1, 7]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,10,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",True,success,3372.2168998792768,3420.761900022626,6792.978799901903,2251,369,0,10,10,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_000,20,high,spf,"[16, 19, 11, 0, 3, 12, 9, 1, 2, 5, 7, 6, 10, 17, 4, 8, 18, 14, 13, 15]","[16, 19, 11, 0, 3, 12, 9, 1, 2, 5, 7, 6, 10, 17, 4, 8, 18, 14, 13, 15]",,,,,,True,success,79746.92839989439,80439.60230005905,160186.53069995344,6273,502,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_000,20,high,cdf_h,"[3, 17, 18, 14, 13, 15, 16, 19, 11, 0, 12, 9, 1, 2, 5, 7, 6, 10, 4, 8]","[3, 17, 18, 14, 13, 15, 16, 19, 11, 0, 12, 9, 1, 2, 5, 7, 6, 10, 4, 8]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",3,3,20,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",True,success,80033.07630005293,81549.53750013374,161582.61380018666,6273,502,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_000,20,high,cdf_l,"[16, 19, 11, 0, 12, 9, 1, 2, 5, 7, 6, 10, 4, 8, 3, 17, 18, 14, 13, 15]","[16, 19, 11, 0, 12, 9, 1, 2, 5, 7, 6, 10, 4, 8, 3, 17, 18, 14, 13, 15]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",3,3,20,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",True,success,80236.34529998526,81479.6261000447,161715.97140002996,6273,502,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_000,20,high,spf_cd,"[16, 19, 11, 0, 3, 12, 9, 1, 2, 5, 7, 6, 10, 17, 4, 8, 18, 14, 13, 15]","[16, 19, 11, 0, 3, 12, 9, 1, 2, 5, 7, 6, 10, 17, 4, 8, 18, 14, 13, 15]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",3,3,20,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",True,success,80491.82070000097,81339.34130007401,161831.16200007498,6273,502,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_001,20,high,spf,"[2, 4, 3, 14, 7, 12, 16, 0, 5, 6, 15, 19, 17, 9, 10, 8, 13, 1, 11, 18]","[2, 4, 3, 14, 7, 12, 16, 0, 5, 6, 15, 19, 17, 9, 10, 8, 13, 1, 11, 18]",,,,,,True,success,187974.753000075,191034.64739979245,379009.40039986745,6315,505,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_001,20,high,cdf_h,"[3, 5, 13, 7, 12, 6, 10, 1, 18, 2, 4, 14, 16, 0, 15, 19, 17, 9, 8, 11]","[3, 5, 13, 7, 12, 6, 10, 1, 18, 2, 4, 14, 16, 0, 15, 19, 17, 9, 8, 11]","[0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0]",57,6,20,"[0, 1, 0, 2, 0, 2, 1, 52, 0, 0, 1, 0, 52, 2, 0, 0, 0, 0, 1, 0]",True,success,188213.5618000757,191996.1689999327,380209.7308000084,6315,505,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_001,20,high,cdf_l,"[2, 4, 14, 16, 0, 15, 19, 17, 9, 8, 11, 7, 12, 6, 10, 1, 18, 3, 5, 13]","[2, 4, 14, 16, 0, 15, 19, 17, 9, 8, 11, 7, 12, 6, 10, 1, 18, 3, 5, 13]","[0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0]",57,6,20,"[0, 1, 0, 2, 0, 2, 1, 52, 0, 0, 1, 0, 52, 2, 0, 0, 0, 0, 1, 0]",True,success,188395.71329997852,218471.58659994602,406867.29989992455,6711,505,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_001,20,high,spf_cd,"[2, 4, 3, 14, 7, 12, 16, 0, 5, 6, 15, 19, 17, 9, 10, 8, 13, 1, 11, 18]","[2, 4, 3, 14, 7, 12, 16, 0, 5, 6, 15, 19, 17, 9, 10, 8, 13, 1, 11, 18]","[0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0]",57,6,20,"[0, 1, 0, 2, 0, 2, 1, 52, 0, 0, 1, 0, 52, 2, 0, 0, 0, 0, 1, 0]",True,success,189015.6920000445,192497.70499998704,381513.39700003155,6315,505,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_002,20,high,spf,"[18, 7, 10, 3, 9, 11, 0, 2, 13, 14, 8, 15, 17, 16, 4, 6, 12, 1, 5, 19]","[18, 7, 10, 3, 9, 11, 0, 2, 13, 14, 8, 15, 17, 16, 4, 6, 12, 1, 5, 19]",,,,,,True,success,133015.05609997548,133342.10890019313,266357.1650001686,5525,499,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_002,20,high,cdf_h,"[17, 7, 11, 2, 4, 1, 19, 18, 10, 3, 9, 0, 13, 14, 8, 15, 16, 6, 12, 5]","[17, 7, 11, 2, 4, 1, 19, 18, 10, 3, 9, 0, 13, 14, 8, 15, 16, 6, 12, 5]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",4,4,20,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",True,success,133209.38729983754,135422.8066999931,268632.19399983063,5525,499,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_002,20,high,cdf_l,"[18, 10, 3, 9, 0, 13, 14, 8, 15, 16, 6, 12, 5, 7, 11, 2, 4, 1, 19, 17]","[18, 10, 3, 9, 0, 13, 14, 8, 15, 16, 6, 12, 5, 7, 11, 2, 4, 1, 19, 17]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",4,4,20,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",True,success,132565.9803999588,135001.6922999639,267567.6726999227,5525,499,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_high_002,20,high,spf_cd,"[18, 7, 10, 3, 9, 11, 0, 2, 13, 14, 8, 15, 17, 16, 4, 6, 12, 1, 5, 19]","[18, 7, 10, 3, 9, 11, 0, 2, 13, 14, 8, 15, 17, 16, 4, 6, 12, 1, 5, 19]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",4,4,20,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1]",True,success,132877.99540022388,135278.26360007748,268156.25900030136,5525,499,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_000,20,low,spf,"[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]",,,,,,True,success,58160.59780004434,58922.33629990369,117082.93409994803,4415,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_000,20,low,cdf_h,"[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58556.94909999147,58864.984000101686,117421.93310009316,4415,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_000,20,low,cdf_l,"[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58450.33190003596,58700.13600005768,117150.46790009364,4415,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_000,20,low,spf_cd,"[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[10, 6, 5, 7, 19, 0, 9, 18, 16, 17, 8, 1, 3, 11, 14, 12, 15, 4, 13, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58283.64020003937,58811.0271000769,117094.66730011627,4415,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_001,20,low,spf,"[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]",,,,,,True,success,53023.80039985292,53907.15570002794,106930.95609988086,4348,478,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_001,20,low,cdf_h,"[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,53482.24049992859,54487.66630003229,107969.90679996088,4348,478,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_001,20,low,cdf_l,"[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,53175.82800006494,54847.64839988202,108023.47639994696,4348,478,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_001,20,low,spf_cd,"[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[9, 8, 5, 6, 14, 10, 12, 2, 0, 19, 4, 17, 11, 1, 16, 18, 15, 13, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,53400.68129985593,54675.011600134894,108075.69289999083,4348,478,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_002,20,low,spf,"[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]",,,,,,True,success,59014.500099932775,59191.94689998403,118206.4469999168,5122,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_002,20,low,cdf_h,"[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58886.44879986532,59727.561600040644,118614.01039990596,5122,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_002,20,low,cdf_l,"[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58465.15920013189,59640.7581998501,118105.91739998199,5122,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_low_002,20,low,spf_cd,"[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[14, 0, 9, 5, 19, 12, 8, 15, 2, 3, 1, 16, 11, 6, 17, 4, 7, 18, 13, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,58836.02100005373,59642.29039987549,118478.31139992923,5122,484,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_000,20,medium,spf,"[9, 11, 0, 7, 15, 13, 6, 2, 5, 12, 3, 8, 1, 14, 16, 17, 18, 19, 10, 4]","[9, 11, 0, 7, 15, 13, 6, 2, 5, 12, 3, 8, 1, 14, 16, 17, 18, 19, 10, 4]",,,,,,True,success,24695.701100165024,24799.882300198078,49495.5834003631,4957,507,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_000,20,medium,cdf_h,"[12, 18, 10, 9, 11, 0, 7, 15, 13, 6, 2, 5, 3, 8, 1, 14, 16, 17, 19, 4]","[12, 18, 10, 9, 11, 0, 7, 15, 13, 6, 2, 5, 3, 8, 1, 14, 16, 17, 19, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",True,success,23790.60830012895,24300.115999998525,48090.72430012748,4957,507,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_000,20,medium,cdf_l,"[9, 11, 0, 7, 15, 13, 6, 2, 5, 3, 8, 1, 14, 16, 17, 19, 4, 18, 10, 12]","[9, 11, 0, 7, 15, 13, 6, 2, 5, 3, 8, 1, 14, 16, 17, 19, 4, 18, 10, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",True,success,23781.993699958548,24240.536800120026,48022.530500078574,4957,507,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_000,20,medium,spf_cd,"[9, 11, 0, 7, 15, 13, 6, 2, 5, 12, 3, 8, 1, 14, 16, 17, 18, 19, 10, 4]","[9, 11, 0, 7, 15, 13, 6, 2, 5, 12, 3, 8, 1, 14, 16, 17, 18, 19, 10, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",2,2,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0]",True,success,23683.30640019849,23872.62189993635,47555.92830013484,4957,507,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_001,20,medium,spf,"[17, 9, 1, 7, 3, 18, 5, 2, 12, 16, 10, 13, 15, 8, 4, 6, 11, 14, 0, 19]","[17, 9, 1, 7, 3, 18, 5, 2, 12, 16, 10, 13, 15, 8, 4, 6, 11, 14, 0, 19]",,,,,,True,success,53047.36839979887,53492.98479990102,106540.3531996999,5594,490,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_001,20,medium,cdf_h,"[1, 10, 17, 9, 7, 3, 18, 5, 2, 12, 16, 13, 15, 8, 4, 6, 11, 14, 0, 19]","[1, 10, 17, 9, 7, 3, 18, 5, 2, 12, 16, 13, 15, 8, 4, 6, 11, 14, 0, 19]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,52730.17350002192,53419.85430009663,106150.02780011855,5594,490,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_001,20,medium,cdf_l,"[17, 9, 7, 3, 18, 5, 2, 12, 16, 13, 15, 8, 4, 6, 11, 14, 0, 19, 1, 10]","[17, 9, 7, 3, 18, 5, 2, 12, 16, 13, 15, 8, 4, 6, 11, 14, 0, 19, 1, 10]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,52621.75859999843,53383.65969993174,106005.41829993017,5594,490,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_001,20,medium,spf_cd,"[17, 9, 1, 7, 3, 18, 5, 2, 12, 16, 10, 13, 15, 8, 4, 6, 11, 14, 0, 19]","[17, 9, 1, 7, 3, 18, 5, 2, 12, 16, 10, 13, 15, 8, 4, 6, 11, 14, 0, 19]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,20,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,success,52568.346600048244,53254.512100014836,105822.85870006308,5594,490,0,20,20,,2028
AR0400SR,ab652d77ad99c251d7827684b7b2978a3bd5151609c5b557840eec8522a54259,AR0400SR_n20_medium_002,20,medium,spf,"[9, 2, 14, 7, 8, 13, 6, 16, 15, 3, 5, 4, 19, 12, 18, 11, 10, 17, 0, 1]","[9, 2, 14, 7, 8, 13, 6, 16, 15, 3, 5, 4, 19, 12, 18, 11, 10, 17, 0, 1]",,,,,,True,success,66398.15860008821,67811.4359001629,134209.5945002511,5257,505,0,20,20,,2028
